sentence id,ref sentence,PLL score,negative PLL score,nr. of tokens,nr. of words,avg. nr. of tokens,quantile rank
7127-75946-0005,What do you mean inquired louis.,-34.250423431396484,34.250423431396484,11,6,1.8333333333333333,3
7127-75946-0006,He has given them with too much grace not to have others still to give if they are required which is the case at the present moment.,-56.397441387176514,56.397441387176514,30,27,1.1111111111111112,0
7127-75946-0007,It is necessary therefore that he should comply the king frowned.,-42.40102434158325,42.40102434158325,14,11,1.2727272727272727,1
7127-75946-0008,Does your majesty then no longer believe the disloyal attempt.,-35.062673568725586,35.062673568725586,18,10,1.8,3
7127-75946-0009,Not at all you are on the contrary most agreeable to me.,-13.297874450683594,13.297874450683594,16,12,1.3333333333333333,1
7127-75946-0010,Your majesty's plan then in this affair is.,-34.13952016830444,34.13952016830444,15,8,1.875,3
7127-75946-0011,You will take them from my private treasure.,-28.02352905273437,28.02352905273437,11,8,1.375,2
7127-75946-0012,The news circulated with the rapidity of lightning during its progress it kindled every variety of coquetry desire and wild ambition.,-97.168231010437,97.168231010437,28,21,1.3333333333333333,1
7127-75946-0013,The king had completed his toilette by nine o'clock he appeared in an open carriage decorated with branches of trees and flowers.,-53.33855724334717,53.33855724334717,28,22,1.2727272727272727,1
7127-75946-0014,The queens had taken their seats upon a magnificent dias or platform erected upon the borders of the lake in a theater of wonderful elegance of construction.,-81.6431622505188,81.6431622505188,34,27,1.2592592592592593,1
7127-75946-0015,Suddenly for the purpose of restoring peace and order spring accompanied by his whole court made his appearance.,-53.21241283416748,53.21241283416748,21,18,1.1666666666666667,0
7127-75946-0016,The seasons allies of spring followed him closely to form a quadrille which after many words of more or less flattering import was the commencement of the dance.,-84.69380474090576,84.69380474090576,34,28,1.2142857142857142,0
7127-75946-0017,His legs the best shaped at court were displayed to great advantage in flesh colored silken hose of silk so fine and so transparent that it seemed almost like flesh itself.,-90.44813776016235,90.44813776016235,35,31,1.1290322580645162,0
7127-75946-0018,There was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seem to soar along.,-46.01747894287109,46.01747894287109,33,26,1.2692307692307692,1
7127-75946-0019,Yes it is suppressed.,-25.38729953765869,25.38729953765869,7,4,1.75,3
7127-75946-0020,Far from it sire your majesty having given no directions about it the musicians have retained it.,-73.165855884552,73.165855884552,22,17,1.2941176470588236,1
7127-75946-0021,Yes sire and ready dressed for the ballet.,-51.24493312835693,51.24493312835693,11,8,1.375,2
7127-75946-0022,Sire he said your majesty's most devoted servant approaches to perform a service on this occasion with similar zeal that he has already shown on the field of battle.,-72.15739822387695,72.15739822387695,38,29,1.3103448275862069,1
7127-75946-0023,The king seemed only pleased with every one present.,-34.10271883010864,34.10271883010864,12,9,1.3333333333333333,1
7127-75946-0024,Monsieur was the only one who did not understand anything about the matter.,-20.766093730926517,20.766093730926517,16,13,1.2307692307692308,1
7127-75946-0025,The ballet began the effect was more than beautiful.,-39.60159540176392,39.60159540176392,12,9,1.3333333333333333,1
7127-75946-0026,When the music by its bursts of melody carried away these illustrious dancers when the simple untutored pantomime of that period only the more natural on account of the very indifferent acting of the august actors had reached its culminating point of triumph the theater shook with tumultuous applause.,-138.81821155548096,138.81821155548096,65,49,1.3265306122448979,1
7127-75946-0027,Disdainful of a success of which madame showed no acknowledgement he thought of nothing but boldly regaining the marked preference of the princess.,-78.03479528427124,78.03479528427124,33,23,1.434782608695652,2
7127-75946-0028,By degrees all his happiness all his brilliancy subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head drooped as though he was stupefied.,-66.62067890167236,66.62067890167236,50,36,1.3888888888888888,2
7127-75946-0029,The king who had from this moment become in reality the principal dancer in the quadrille cast a look upon his vanquished rival.,-50.21726369857788,50.21726369857788,29,23,1.2608695652173914,1
7127-75947-0000,Every one could observe his agitation and prostration a prostration which was indeed the more remarkable since people were not accustomed to see him with his arms hanging listlessly by his side his head bewildered and his eyes with all their bright intelligence bedimmed.,-134.20123052597046,134.20123052597046,55,44,1.25,1
7127-75947-0001,Upon this madame deigned to turn her eyes languishingly towards the comte observing.,-39.57292699813843,39.57292699813843,23,13,1.7692307692307692,3
7127-75947-0002,Do you think so she replied with indifference.,-16.850767612457275,16.850767612457275,13,8,1.625,3
7127-75947-0003,Yes the character which your royal highness assumed is in perfect harmony with your own.,-41.42162752151489,41.42162752151489,19,15,1.2666666666666666,1
7127-75947-0004,Explain yourself.,-5.413403511047363,5.413403511047363,6,2,3.0,3
7127-75947-0005,I allude to the goddess.,-10.159592628479004,10.159592628479004,9,5,1.8,3
7127-75947-0006,The princess inquired no.,-27.85038137435913,27.85038137435913,7,4,1.75,3
7127-75947-0007,She then rose humming the air to which she was presently going to dance.,-61.90747356414795,61.90747356414795,17,14,1.2142857142857142,0
7127-75947-0008,The arrow pierced his heart and wounded him mortally.,-6.737915992736816,6.737915992736816,13,9,1.4444444444444444,2
7127-75947-0009,A quarter of an hour afterwards he returned to the theater but it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back or perhaps for love is thus strangely constituted he found it impossible even to remain much longer separated from the presence of one who had broken his heart.,-158.28362941741943,158.28362941741943,67,64,1.046875,0
7127-75947-0010,When she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself.,-59.87805938720703,59.87805938720703,30,24,1.25,1
7127-75947-0011,Remain i implore you the evening is most lovely.,-31.523500442504883,31.523500442504883,15,9,1.6666666666666667,3
7127-75947-0012,Indeed ah.,-19.78902530670166,19.78902530670166,5,2,2.5,3
7127-75947-0013,I remember now and i congratulate myself do you love any one.,-54.68797302246094,54.68797302246094,18,12,1.5,2
7127-75947-0014,Forgive me i hardly know what i am saying a thousand times forgive me madame was right quite right this brutal exile has completely turned my brain.,-104.71553993225098,104.71553993225098,33,27,1.2222222222222223,1
7127-75947-0015,There cannot be a doubt he received you kindly for in fact you returned without his permission.,-38.4916353225708,38.4916353225708,20,17,1.1764705882352942,0
7127-75947-0016,Oh mademoiselle why have i not a devoted sister or a true friend such as yourself.,-47.95200729370117,47.95200729370117,21,16,1.3125,1
7127-75947-0017,What already here they said to her.,-36.26631879806519,36.26631879806519,10,7,1.4285714285714286,2
7127-75947-0018,I have been here this quarter of an hour replied la valliere.,-38.4822301864624,38.4822301864624,18,12,1.5,2
7127-75947-0019,Did not the dancing amuse you no.,-23.033369541168213,23.033369541168213,11,7,1.5714285714285714,3
7127-75947-0020,No more than the dancing.,-17.483360290527344,17.483360290527344,8,5,1.6,3
7127-75947-0021,La valliere is quite a poetess said tonnay charente.,-75.58535814285278,75.58535814285278,19,9,2.111111111111111,3
7127-75947-0022,I am a woman and there are few like me whoever loves me flatters me whoever flatters me pleases me and whoever pleases well said montalais you do not finish.,-99.84207248687744,99.84207248687744,39,30,1.3,1
7127-75947-0023,It is too difficult replied mademoiselle de tonnay charente laughing loudly.,-82.8476243019104,82.8476243019104,19,11,1.7272727272727273,3
7127-75947-0024,Look yonder do you not see the moon slowly rising silvering the topmost branches of the chestnuts and the oaks.,-52.84611415863037,52.84611415863037,28,20,1.4,2
7127-75947-0025,Exquisite soft turf of the woods the happiness which your friendship confers upon me.,-50.23169422149658,50.23169422149658,19,14,1.3571428571428572,2
7127-75947-0026,Well said mademoiselle de tonnay charente i also think a good deal but i take care.,-81.97738265991211,81.97738265991211,24,16,1.5,2
7127-75947-0027,To say nothing said montalais so that when mademoiselle de tonnay charente thinks athenais is the only one who knows it.,-122.1438455581665,122.1438455581665,33,21,1.5714285714285714,3
7127-75947-0028,Quick quick then among the high reed grass said montalais stoop athenais you are so tall.,-117.54532241821288,117.54532241821288,26,16,1.625,3
7127-75947-0029,The young girls had indeed made themselves small indeed invisible.,-45.05628204345703,45.05628204345703,13,10,1.3,1
7127-75947-0030,She was here just now said the count.,-49.71690654754639,49.71690654754639,11,8,1.375,2
7127-75947-0031,You are positive then.,-16.79650592803955,16.79650592803955,7,4,1.75,3
7127-75947-0032,Yes but perhaps i frightened her in what way.,-49.17988681793213,49.17988681793213,12,9,1.3333333333333333,1
7127-75947-0033,How is it la valliere said mademoiselle de tonnay charente that the vicomte de bragelonne spoke of you as louise.,-120.30465507507324,120.30465507507324,38,20,1.9,3
7127-75947-0034,It seems the king will not consent to it.,-10.77102756500244,10.77102756500244,12,9,1.3333333333333333,1
7127-75947-0035,Good gracious has the king any right to interfere in matters of that kind.,-30.441057205200195,30.441057205200195,19,14,1.3571428571428572,2
7127-75947-0036,I give my consent.,-5.694655418395996,5.694655418395996,7,4,1.75,3
7127-75947-0037,Oh i am speaking seriously replied montalais and my opinion in this case is quite as good as the king's i suppose is it not louise.,-145.0683650970459,145.0683650970459,34,26,1.3076923076923077,1
7127-75947-0038,Let us run then said all three and gracefully lifting up the long skirts of their silk dresses they lightly ran across the open space between the lake and the thickest covert of the park.,-85.49977397918701,85.49977397918701,40,35,1.1428571428571428,0
7127-75947-0039,In fact the sound of madame's and the queen's carriages could be heard in the distance upon the hard dry ground of the roads followed by the mounted cavaliers.,-52.15053415298462,52.15053415298462,39,29,1.3448275862068966,2
7127-75947-0040,In this way the fete of the whole court was a fete also for the mysterious inhabitants of the forest for certainly the deer in the brake the pheasant on the branch the fox in its hole were all listening.,-113.20442533493042,113.20442533493042,48,40,1.2,0
7176-88083-0000,All about him was a tumult of bright and broken color scattered in broad splashes.,-38.52243614196777,38.52243614196777,21,15,1.4,2
7176-88083-0001,The merganser had a crested head of iridescent green black a broad collar of lustrous white black back black and white wings white belly sides finely pencilled in black and white and a breast of rich chestnut red streaked with black.,-122.24078321456908,122.24078321456908,51,41,1.2439024390243902,1
7176-88083-0002,His feet were red his long narrow beak with its saw toothed edges and sharp hooked tip was bright red.,-60.8408899307251,60.8408899307251,25,20,1.25,1
7176-88083-0003,But here he was at a terrible disadvantage as compared with the owls hawks and eagles he had no rending claws.,-46.189735412597656,46.189735412597656,28,21,1.3333333333333333,1
7176-88083-0004,But suddenly straight and swift as a diving cormorant he shot down into the torrent and disappeared beneath the surface.,-37.43368911743164,37.43368911743164,28,20,1.4,2
7176-88083-0005,Once fairly a wing however he wheeled and made back hurriedly for his perch.,-84.41066932678223,84.41066932678223,17,14,1.2142857142857142,0
7176-88083-0006,It might have seemed that a trout of this size was a fairly substantial meal.,-33.35963201522827,33.35963201522827,18,15,1.2,0
7176-88083-0007,But such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey.,-74.26919269561768,74.26919269561768,52,42,1.2380952380952381,1
7176-88083-0008,In despair he hurled himself downward too soon.,-19.331305027008057,19.331305027008057,11,8,1.375,2
7176-88083-0009,The great hawk followed hurriedly to retrieve his prey from the ground.,-31.562391757965088,31.562391757965088,15,12,1.25,1
7176-88083-0010,The cat growled softly picked up the prize in her jaws and trotted into the bushes to devour it.,-53.012988567352295,53.012988567352295,25,19,1.3157894736842106,1
7176-88083-0011,In fact he had just finished it the last of the trout's tail had just vanished with a spasm down his strained gullet when the baffled hawk caught sight of him and swooped.,-61.14148235321045,61.14148235321045,45,33,1.3636363636363635,2
7176-88083-0012,The hawk alighted on the dead branch and sat upright motionless as if surprised.,-42.72920656204224,42.72920656204224,19,14,1.3571428571428572,2
7176-88083-0013,Like his unfortunate little cousin the teal he too had felt the fear of death smitten into his heart and was heading desperately for the refuge of some dark overhanging bank deep fringed with weeds where the dreadful eye of the hawk should not discern him.,-120.85034704208374,120.85034704208374,56,46,1.2173913043478262,1
7176-88083-0014,The hawk sat upon the branch and watched his quarry swimming beneath the surface.,-37.72386074066162,37.72386074066162,17,14,1.2142857142857142,0
7176-88083-0015,Almost instantly he was forced to the top.,-17.396644115447998,17.396644115447998,11,8,1.375,2
7176-88083-0016,Straightway the hawk glided from his perch and darted after him.,-33.907782554626465,33.907782554626465,16,11,1.4545454545454546,2
7176-88083-0017,But at this point in the rapids it was impossible for him to stay down.,-18.41308307647705,18.41308307647705,19,15,1.2666666666666666,1
7176-88083-0018,But this frequenter of the heights of air for all his savage valor was troubled at the leaping waves and the tossing foam of these mad rapids he did not understand them.,-121.19696235656738,121.19696235656738,39,32,1.21875,1
7176-88083-0019,As he flew his down reaching clutching talons were not half a yard above the fugitive's head.,-65.74862480163574,65.74862480163574,25,17,1.4705882352941178,2
7176-88083-0020,Where the waves for an instant sank they came closer but not quite within grasping reach.,-46.04524517059326,46.04524517059326,19,16,1.1875,0
7176-88083-0021,But as before the leaping waves of the rapids were too much for his pursuer and he was able to flap his way onward in a cloud of foam while doom hung low above his head yet hesitated to strike.,-103.92148971557616,103.92148971557616,45,40,1.125,0
7176-88083-0022,The hawk embittered by the loss of his first quarry had become as dogged in pursuit as a weasel not to be shaken off or evaded or deceived.,-46.23022556304932,46.23022556304932,39,28,1.3928571428571428,2
7176-88083-0023,He had a lot of line out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding.,-105.30316925048828,105.30316925048828,39,36,1.0833333333333333,0
7176-88083-0024,The last drop fly as luck would have it caught just in the corner of the hawk's angrily open beak hooking itself firmly.,-85.76395082473755,85.76395082473755,30,23,1.3043478260869565,1
7176-88083-0025,At the sudden sharp sting of it the great bird turned his head and noticed for the first time the fisherman standing on the bank.,-37.786837577819824,37.786837577819824,29,25,1.16,0
7176-88083-0026,The drag upon his beak and the light check upon his wings were inexplicable to him and appalling.,-36.388031005859375,36.388031005859375,28,18,1.5555555555555556,3
7176-88083-0027,Then the leader parted from the line.,-22.00252056121826,22.00252056121826,10,7,1.4285714285714286,2
7176-92135-0000,He is a welcome figure at the garden parties of the elect who are always ready to encourage him by accepting free seats for his play actor managers nod to him editors allow him to contribute without charge to a symposium on the price of golf balls.,-144.51408910751343,144.51408910751343,53,47,1.127659574468085,0
7176-92135-0001,In short he becomes a prominent figure in london society and if he is not careful somebody will say so.,-44.92392683029175,44.92392683029175,24,20,1.2,0
7176-92135-0002,But even the unsuccessful dramatist has his moments.,-26.82071304321289,26.82071304321289,12,8,1.5,2
7176-92135-0003,Your play must be not merely a good play but a successful one.,-21.54081153869629,21.54081153869629,16,13,1.2307692307692308,1
7176-92135-0004,Frankly i cannot always say.,-26.21696376800537,26.21696376800537,9,5,1.8,3
7176-92135-0005,But suppose you said i'm fond of writing my people always say my letters home are good enough for punch.,-91.72933578491212,91.72933578491212,25,20,1.25,1
7176-92135-0006,I've got a little idea for a play about a man and a woman and another woman and but perhaps i'd better keep the plot a secret for the moment.,-55.34153366088867,55.34153366088867,37,30,1.2333333333333334,1
7176-92135-0007,Anyhow it's jolly exciting and i can do the dialogue all right.,-32.089449882507324,32.089449882507324,19,12,1.5833333333333333,3
7176-92135-0008,Lend me your ear for ten minutes and you shall learn just what stagecraft is.,-39.44861173629761,39.44861173629761,20,15,1.3333333333333333,1
7176-92135-0009,And i should begin with a short homily on soliloquy.,-24.01115131378174,24.01115131378174,19,10,1.9,3
7176-92135-0010,Ham to be or not to be.,-18.47972583770752,18.47972583770752,10,7,1.4285714285714286,2
7176-92135-0011,Now the object of this soliloquy is plain.,-19.015626907348636,19.015626907348636,15,8,1.875,3
7176-92135-0012,Indeed irresolution being the keynote of hamlet's soliloquy a clever player could to some extent indicate the whole thirty lines by a silent working of the jaw but at the same time it would be idle to deny that he would miss the finer shades of the dramatist's meaning.,-156.12038230895996,156.12038230895996,66,49,1.346938775510204,2
7176-92135-0013,We moderns however see the absurdity of it.,-30.67350721359253,30.67350721359253,13,8,1.625,3
7176-92135-0014,If it be granted first that the thoughts of a certain character should be known to the audience and secondly that soliloquy or the habit of thinking aloud is in opposition to modern stage technique how shall a soliloquy be avoided without damage to the play.,-98.5078263282776,98.5078263282776,57,46,1.2391304347826086,1
7176-92135-0015,And so on till you get to the end when ophelia might say ah yes or something non committal of that sort.,-68.17959594726562,68.17959594726562,28,22,1.2727272727272727,1
7176-92135-0016,This would be an easy way of doing it but it would not be the best way for the reason that it is too easy to call attention to itself.,-36.80994701385498,36.80994701385498,33,30,1.1,0
7176-92135-0017,In the old badly made play it was frequently necessary for one of the characters to take the audience into his confidence.,-43.591737270355225,43.591737270355225,25,22,1.1363636363636365,0
7176-92135-0018,In the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural.,-66.69702339172363,66.69702339172363,33,27,1.2222222222222223,1
7176-92135-0019,I want double nine hal lo.,-38.56611680984497,38.56611680984497,10,6,1.6666666666666667,3
7176-92135-0020,Double nine two three elsinore double nine yes hallo is that you horatio hamlet speaking.,-82.45773458480835,82.45773458480835,23,15,1.5333333333333334,3
7176-92135-0021,I say i've been wondering about this business.,-32.88827848434448,32.88827848434448,13,8,1.625,3
7176-92135-0022,To be or not to be that is the question whether tis nobler in the mind to suffer the slings and arrows what no hamlet speaking.,-100.8725814819336,100.8725814819336,32,26,1.2307692307692308,1
7176-92135-0023,You gave me double five i want double nine hallo is that you horatio hamlet speaking.,-86.06645679473877,86.06645679473877,22,16,1.375,2
7176-92135-0024,To be or not to be that is the question whether tis nobler.,-34.96471071243286,34.96471071243286,18,13,1.3846153846153846,2
7176-92135-0025,It is to let hamlet if that happen to be the name of your character enter with a small dog pet falcon mongoose tame bear or whatever animal is most in keeping with the part and confide in this animal such sorrows hopes or secret history as the audience has got to know.,-190.44881391525269,190.44881391525269,64,53,1.2075471698113207,0
7176-92135-0026,Enter hamlet with his favourite boar hound.,-30.439578533172607,30.439578533172607,13,7,1.8571428571428572,3
7176-92135-0027,Lady larkspur starts suddenly and turns towards him.,-37.265066146850586,37.265066146850586,13,8,1.625,3
7176-92135-0028,Larkspur bit me again this morning for the third time.,-26.18341827392578,26.18341827392578,15,10,1.5,2
7176-92135-0029,I want to get away from it all swoons.,-17.217617511749268,17.217617511749268,14,9,1.5555555555555556,3
7176-92135-0030,Enter lord arthur fluffinose.,-54.57141304016113,54.57141304016113,11,4,2.75,3
7176-92135-0031,And there you are you will of course appreciate that the unfinished sentences not only save time but also make the manoeuvring very much more natural.,-56.85112714767456,56.85112714767456,33,26,1.2692307692307692,1
7176-92135-0032,How you may be wondering are you to begin your masterpiece.,-37.903836250305176,37.903836250305176,14,11,1.2727272727272727,1
7176-92135-0033,Relapses into silence for the rest of the evening.,-12.08708381652832,12.08708381652832,14,9,1.5555555555555556,3
7176-92135-0034,The duchess of southbridge to lord reggie oh reggie what did you say.,-62.95804023742676,62.95804023742676,22,13,1.6923076923076923,3
7176-92135-0035,Then lord tuppeny well what about auction.,-72.34973526000977,72.34973526000977,13,7,1.8571428571428572,3
7176-92135-0036,The crowd drifts off leaving the hero and heroine alone in the middle of the stage and then you can begin.,-32.491586685180664,32.491586685180664,25,21,1.1904761904761905,0
7176-92135-0037,Then is the time to introduce a meal on the stage.,-37.10762166976929,37.10762166976929,14,11,1.2727272727272727,1
7176-92135-0038,A stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me.,-101.80912160873412,101.80912160873412,40,30,1.3333333333333333,1
7176-92135-0039,Tea please matthews butler impassively.,-57.70505619049072,57.70505619049072,12,5,2.4,3
7176-92135-0040,Hostess replaces lump and inclines empty teapot over tray for a moment then hands him a cup painted brown inside thus deceiving the gentleman with the telescope in the upper circle.,-117.5369749069214,117.5369749069214,39,31,1.2580645161290323,1
7176-92135-0041,Re enter butler and three footmen who remove the tea things hostess to guest.,-101.07550621032716,101.07550621032716,18,14,1.2857142857142858,1
7176-92135-0042,In novels the hero has often pushed his meals away untasted but no stage hero would do anything so unnatural as this.,-63.05825710296631,63.05825710296631,27,22,1.2272727272727273,1
7176-92135-0043,Two bites are made and the bread is crumbled with an air of great eagerness indeed one feels that in real life the guest would clutch hold of the footman and say half a mo old chap i haven't nearly finished but the actor is better schooled than this.,-135.54080629348755,135.54080629348755,61,49,1.2448979591836735,1
7176-92135-0044,But it is the cigarette which chiefly has brought the modern drama to its present state of perfection.,-41.9094500541687,41.9094500541687,21,18,1.1666666666666667,0
7176-92135-0045,Lord john taking out gold cigarette case from his left hand upper waistcoat pocket.,-61.2107367515564,61.2107367515564,20,14,1.4285714285714286,2
7729-102255-0000,The bogus legislature numbered thirty six members.,-16.663052558898926,16.663052558898926,12,7,1.7142857142857142,3
7729-102255-0001,This was at the march election eighteen fifty five.,-56.15361928939819,56.15361928939819,12,9,1.3333333333333333,1
7729-102255-0002,That summer's emigration however being mainly from the free states greatly changed the relative strength of the two parties.,-61.45513963699341,61.45513963699341,24,19,1.263157894736842,1
7729-102255-0003,For general service therefore requiring no special effort the numerical strength of the factions was about equal while on extraordinary occasions the two thousand border ruffian reserve lying a little farther back from the state line could at any time easily turn the scale.,-145.16941738128662,145.16941738128662,49,44,1.1136363636363635,0
7729-102255-0004,The free state men had only their convictions their intelligence their courage and the moral support of the north the conspiracy had its secret combination the territorial officials the legislature the bogus laws the courts the militia officers the president and the army.,-153.15270519256592,153.15270519256592,48,43,1.1162790697674418,0
7729-102255-0005,This was a formidable array of advantages slavery was playing with loaded dice.,-57.20124340057373,57.20124340057373,16,13,1.2307692307692308,1
7729-102255-0006,Coming by way of the missouri river towns he fell first among border ruffian companionship and influences and perhaps having his inclinations already molded by his washington instructions his early impressions were decidedly adverse to the free state cause.,-183.4800329208374,183.4800329208374,51,39,1.3076923076923077,1
7729-102255-0007,His reception speech at westport in which he maintained the legality of the legislature and his determination to enforce their laws delighted his pro slavery auditors.,-110.8026647567749,110.8026647567749,32,26,1.2307692307692308,1
7729-102255-0008,All the territorial dignitaries were present governor shannon presided john calhoun the surveyor general made the principal speech a denunciation of the abolitionists supporting the topeka movement chief justice lecompte dignified the occasion with approving remarks.,-179.3470253944397,179.3470253944397,59,36,1.6388888888888888,3
7729-102255-0009,All dissent all non compliance all hesitation all mere silence even were in their stronghold towns like leavenworth branded as abolitionism declared to be hostility to the public welfare and punished with proscription personal violence expulsion and frequently death.,-220.91049480438232,220.91049480438232,47,39,1.205128205128205,0
7729-102255-0010,Of the lynchings the mobs and the murders it would be impossible except in a very extended work to note the frequent and atrocious details.,-72.5021653175354,72.5021653175354,34,25,1.36,2
7729-102255-0011,The present chapters can only touch upon the more salient movements of the civil war in kansas which happily were not sanguinary if however the individual and more isolated cases of bloodshed could be described they would show a startling aggregate of barbarity and loss of life for opinion's sake.,-167.56562280654907,167.56562280654907,63,50,1.26,1
7729-102255-0012,Several hundred free state men promptly responded to the summons.,-25.144824981689453,25.144824981689453,14,10,1.4,2
7729-102255-0013,It was in fact the best weapon of its day.,-13.897530555725098,13.897530555725098,13,10,1.3,1
7729-102255-0014,The leaders of the conspiracy became distrustful of their power to crush the town.,-31.92810869216919,31.92810869216919,20,14,1.4285714285714286,2
7729-102255-0015,One of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth.,-148.7449812889099,148.7449812889099,44,35,1.2571428571428571,1
7729-102255-0016,The governor on his part becoming doubtful of the legality of employing missouri militia to enforce kansas laws was also eager to secure the help of federal troops.,-95.63233947753906,95.63233947753906,36,28,1.2857142857142858,1
7729-102255-0017,Sheriff jones had his pockets always full of writs issued in the spirit of persecution but was often baffled by the sharp wits and ready resources of the free state people and sometimes defied outright.,-110.54572629928587,110.54572629928587,44,35,1.2571428571428571,1
7729-102255-0018,Little by little however the latter became hemmed and bound in the meshes of the various devices and proceedings which the territorial officials evolved from the bogus laws.,-85.5633020401001,85.5633020401001,35,28,1.25,1
7729-102255-0019,To embarrass this damaging exposure judge lecompte issued a writ against the ex governor on a frivolous charge of contempt.,-66.09238243103027,66.09238243103027,32,20,1.6,3
7729-102255-0020,The incident was not violent nor even dramatic no posse was summoned no further effort made and reeder fearing personal violence soon fled in disguise.,-118.92486763000488,118.92486763000488,32,25,1.28,1
7729-102255-0021,But the affair was magnified as a crowning proof that the free state men were insurrectionists and outlaws.,-35.37659168243408,35.37659168243408,29,18,1.6111111111111112,3
7729-102255-0022,From these again sprang barricaded and fortified dwellings camps and scouting parties finally culminating in roving guerrilla bands half partisan half predatory.,-106.2512788772583,106.2512788772583,29,22,1.3181818181818181,1
7729-102255-0023,Their distinctive characters however display one broad and unfailing difference.,-42.49191284179688,42.49191284179688,15,10,1.5,2
7729-102255-0024,The free state men clung to their prairie towns and prairie ravines with all the obstinacy and courage of true defenders of their homes and firesides.,-65.2928876876831,65.2928876876831,35,26,1.3461538461538463,2
7729-102255-0025,Their assumed character changed with their changing opportunities or necessities.,-41.924864292144775,41.924864292144775,15,10,1.5,2
7729-102255-0026,In the shooting of sheriff jones in lawrence and in the refusal of ex governor beeder to allow the deputy marshal to arrest him they discovered grave offenses against the territorial and united states laws.,-130.60430335998535,130.60430335998535,43,35,1.2285714285714286,1
7729-102255-0027,Footnote sumner to shannon may twelfth eighteen fifty six.,-91.21192121505736,91.21192121505736,16,9,1.7777777777777777,3
7729-102255-0028,Private persons who had leased the free state hotel vainly besought the various authorities to prevent the destruction of their property.,-68.4003758430481,68.4003758430481,27,21,1.2857142857142858,1
7729-102255-0029,Ten days were consumed in these negotiations but the spirit of vengeance refused to yield.,-46.26262426376343,46.26262426376343,18,15,1.2,0
7729-102255-0030,He summoned half a dozen citizens to join his posse who followed obeyed and assisted him.,-37.90017032623291,37.90017032623291,21,16,1.3125,1
7729-102255-0031,He continued his pretended search and to give color to his errand made two arrests.,-41.42829036712647,41.42829036712647,19,15,1.2666666666666666,1
7729-102255-0032,The free state hotel a stone building in dimensions fifty by seventy feet three stories high and handsomely furnished previously occupied only for lodging rooms on that day for the first time opened its table accommodations to the public and provided a free dinner in honor of the occasion.,-131.15083599090576,131.15083599090576,55,49,1.1224489795918366,0
7729-102255-0033,As he had promised to protect the hotel the reassured citizens began to laugh at their own fears.,-36.919782638549805,36.919782638549805,22,18,1.2222222222222223,1
7729-102255-0034,To their sorrow they were soon undeceived.,-19.91029691696167,19.91029691696167,13,7,1.8571428571428572,3
7729-102255-0035,The military force partly rabble partly organized had meanwhile moved into the town.,-55.627910137176514,55.627910137176514,18,13,1.3846153846153846,2
7729-102255-0036,He planted a company before the hotel and demanded a surrender of the arms belonging to the free state military companies.,-71.67648506164551,71.67648506164551,24,21,1.1428571428571428,0
7729-102255-0037,Half an hour later turning a deaf ear to all remonstrance he gave the proprietors until five o'clock to remove their families and personal property from the free state hotel.,-66.8662576675415,66.8662576675415,39,30,1.3,1
7729-102255-0038,Atchison who had been haranguing the mob planted his two guns before the building and trained them upon it.,-38.46779918670654,38.46779918670654,26,19,1.368421052631579,2
7729-102255-0039,The inmates being removed at the appointed hour a few cannon balls were fired through the stone walls.,-39.422274589538574,39.422274589538574,21,18,1.1666666666666667,0
7729-102255-0040,In this incident contrasting the creative and the destructive spirit of the factions the emigrant aid society of massachusetts finds its most honorable and triumphant vindication.,-102.86422538757324,102.86422538757324,38,26,1.4615384615384615,2
7729-102255-0041,The whole proceeding was so childish the miserable plot so transparent the outrage so gross as to bring disgust to the better class of border ruffians who were witnesses and accessories.,-109.10967493057252,109.10967493057252,37,31,1.1935483870967742,0
7729-102255-0042,Relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri.,-110.09031057357788,110.09031057357788,32,20,1.6,3
7729-102255-0043,In a few days an officer came with a requisition from governor shannon and took the prisoner by land to westport and afterwards from there to kansas city and leavenworth.,-139.59725713729858,139.59725713729858,41,30,1.3666666666666667,2
7729-102255-0044,Here he was placed in the custody of captain martin of the kickapoo rangers who proved a kind jailer and materially assisted in protecting him from the dangerous intentions of the mob which at that time held leavenworth under a reign of terror.,-109.68050289154051,109.68050289154051,55,43,1.2790697674418605,1
7729-102255-0045,Captain martin said i shall give you a pistol to help protect yourself if worse comes to worst.,-44.355116844177246,44.355116844177246,23,18,1.2777777777777777,1
