sentence id,ref sentence,PLL score,nr. of tokens
7176-88083-0002,His feet were red his long narrow beak with its saw toothed edges and sharp hooked tip was bright red.,-177.3904390335083,25
7176-88083-0003,But here he was at a terrible disadvantage as compared with the owls hawks and eagles he had no rending claws.,-203.6129288673401,28
7176-88083-0004,But suddenly straight and swift as a diving cormorant he shot down into the torrent and disappeared beneath the surface.,-228.0062961578369,28
7176-88083-0005,Once fairly a wing however he wheeled and made back hurriedly for his perch.,-149.5003170967102,17
7176-88083-0006,It might have seemed that a trout of this size was a fairly substantial meal.,-136.004497051239,18
7176-88083-0007,But such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey.,-340.8506655693054,52
7176-88083-0008,In despair he hurled himself downward too soon.,-104.93254566192627,11
7176-88083-0009,The great hawk followed hurriedly to retrieve his prey from the ground.,-132.54975032806396,15
7176-88083-0010,The cat growled softly picked up the prize in her jaws and trotted into the bushes to devour it.,-214.64916133880615,25
7176-88083-0011,In fact he had just finished it the last of the trout's tail had just vanished with a spasm down his strained gullet when the baffled hawk caught sight of him and swooped.,-312.0679397583008,45
7176-88083-0012,The hawk alighted on the dead branch and sat upright motionless as if surprised.,-155.68677377700806,19
7176-88083-0013,Like his unfortunate little cousin the teal he too had felt the fear of death smitten into his heart and was heading desperately for the refuge of some dark overhanging bank deep fringed with weeds where the dreadful eye of the hawk should not discern him.,-466.3777918815613,56
7176-88083-0014,The hawk sat upon the branch and watched his quarry swimming beneath the surface.,-156.11270952224731,17
7176-88083-0015,Almost instantly he was forced to the top.,-99.42688703536987,11
7176-88083-0016,Straightway the hawk glided from his perch and darted after him.,-127.37031555175781,16
7176-88083-0017,But at this point in the rapids it was impossible for him to stay down.,-143.2473816871643,19
7176-88083-0018,But this frequenter of the heights of air for all his savage valor was troubled at the leaping waves and the tossing foam of these mad rapids he did not understand them.,-272.37042570114136,39
7176-88083-0019,As he flew his down reaching clutching talons were not half a yard above the fugitive's head.,-195.03129816055298,25
7176-88083-0020,Where the waves for an instant sank they came closer but not quite within grasping reach.,-159.6779646873474,19
7176-88083-0021,But as before the leaping waves of the rapids were too much for his pursuer and he was able to flap his way onward in a cloud of foam while doom hung low above his head yet hesitated to strike.,-315.3681321144104,45
7176-88083-0022,The hawk embittered by the loss of his first quarry had become as dogged in pursuit as a weasel not to be shaken off or evaded or deceived.,-298.1653251647949,39
7176-88083-0023,He had a lot of line out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding.,-249.3330192565918,39
7176-88083-0024,The last drop fly as luck would have it caught just in the corner of the hawk's angrily open beak hooking itself firmly.,-224.2504334449768,30
7176-88083-0025,At the sudden sharp sting of it the great bird turned his head and noticed for the first time the fisherman standing on the bank.,-210.3456506729126,29
7176-88083-0026,The drag upon his beak and the light check upon his wings were inexplicable to him and appalling.,-183.3399600982666,28
7176-88083-0027,Then the leader parted from the line.,-81.38556671142578,10
7176-92135-0000,He is a welcome figure at the garden parties of the elect who are always ready to encourage him by accepting free seats for his play actor managers nod to him editors allow him to contribute without charge to a symposium on the price of golf balls.,-401.8833508491516,53
7176-92135-0001,In short he becomes a prominent figure in london society and if he is not careful somebody will say so.,-205.2173113822937,24
7176-92135-0002,But even the unsuccessful dramatist has his moments.,-115.16491413116455,12
7176-92135-0003,Your play must be not merely a good play but a successful one.,-128.54283046722412,16
7176-92135-0004,Frankly i cannot always say.,-94.68372106552124,9
7176-92135-0005,But suppose you said i'm fond of writing my people always say my letters home are good enough for punch.,-207.7931079864502,25
7176-92135-0006,I've got a little idea for a play about a man and a woman and another woman and but perhaps i'd better keep the plot a secret for the moment.,-261.24684143066406,37
7176-92135-0007,Anyhow it's jolly exciting and i can do the dialogue all right.,-135.79247951507568,19
7176-92135-0008,Lend me your ear for ten minutes and you shall learn just what stagecraft is.,-166.15236043930054,20
7176-92135-0009,And i should begin with a short homily on soliloquy.,-139.5371437072754,19
7176-92135-0010,Ham to be or not to be.,-66.53493356704712,10
7176-92135-0011,Now the object of this soliloquy is plain.,-110.136305809021,15
7176-92135-0012,Indeed irresolution being the keynote of hamlet's soliloquy a clever player could to some extent indicate the whole thirty lines by a silent working of the jaw but at the same time it would be idle to deny that he would miss the finer shades of the dramatist's meaning.,-460.96712827682495,66
7176-92135-0013,We moderns however see the absurdity of it.,-91.78989934921265,13
7176-92135-0014,If it be granted first that the thoughts of a certain character should be known to the audience and secondly that soliloquy or the habit of thinking aloud is in opposition to modern stage technique how shall a soliloquy be avoided without damage to the play.,-427.136061668396,57
7176-92135-0015,And so on till you get to the end when ophelia might say ah yes or something non committal of that sort.,-193.67822313308716,28
7176-92135-0016,This would be an easy way of doing it but it would not be the best way for the reason that it is too easy to call attention to itself.,-229.39569330215454,33
7176-92135-0017,In the old badly made play it was frequently necessary for one of the characters to take the audience into his confidence.,-187.8701786994934,25
7176-92135-0018,In the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural.,-237.26181745529175,33
7176-92135-0019,I want double nine hal lo.,-95.08337497711182,10
7176-92135-0020,Double nine two three elsinore double nine yes hallo is that you horatio hamlet speaking.,-200.66622257232666,23
7176-92135-0021,I say i've been wondering about this business.,-88.31262636184692,13
7176-92135-0022,To be or not to be that is the question whether tis nobler in the mind to suffer the slings and arrows what no hamlet speaking.,-218.45679378509521,32
7176-92135-0023,You gave me double five i want double nine hallo is that you horatio hamlet speaking.,-209.1103401184082,22
7176-92135-0024,To be or not to be that is the question whether tis nobler.,-122.48390436172485,18
7176-92135-0025,It is to let hamlet if that happen to be the name of your character enter with a small dog pet falcon mongoose tame bear or whatever animal is most in keeping with the part and confide in this animal such sorrows hopes or secret history as the audience has got to know.,-458.30708837509155,64
7176-92135-0026,Enter hamlet with his favourite boar hound.,-111.3331036567688,13
7176-92135-0027,Lady larkspur starts suddenly and turns towards him.,-106.14684772491455,13
7176-92135-0028,Larkspur bit me again this morning for the third time.,-114.58773517608643,15
7176-92135-0029,I want to get away from it all swoons.,-117.16914081573486,14
7176-92135-0030,Enter lord arthur fluffinose.,-116.98466062545776,11
7176-92135-0031,And there you are you will of course appreciate that the unfinished sentences not only save time but also make the manoeuvring very much more natural.,-248.64082050323486,33
7176-92135-0032,How you may be wondering are you to begin your masterpiece.,-113.57412958145142,14
7176-92135-0033,Relapses into silence for the rest of the evening.,-104.35411787033081,14
7176-92135-0034,The duchess of southbridge to lord reggie oh reggie what did you say.,-163.61166715621948,22
7176-92135-0035,Then lord tuppeny well what about auction.,-120.38397312164307,13
7176-92135-0036,The crowd drifts off leaving the hero and heroine alone in the middle of the stage and then you can begin.,-176.24385833740234,25
7176-92135-0037,Then is the time to introduce a meal on the stage.,-105.19841003417969,14
7176-92135-0038,A stage meal is popular because it proves to the audience that the actors even when called charles hawtrey or owen nares are real people just like you and me.,-330.95961475372314,40
7176-92135-0039,Tea please matthews butler impassively.,-115.42204761505127,12
7176-92135-0040,Hostess replaces lump and inclines empty teapot over tray for a moment then hands him a cup painted brown inside thus deceiving the gentleman with the telescope in the upper circle.,-336.58103132247925,39
7176-92135-0041,Re enter butler and three footmen who remove the tea things hostess to guest.,-150.5104627609253,18
7176-92135-0042,In novels the hero has often pushed his meals away untasted but no stage hero would do anything so unnatural as this.,-270.5618100166321,27
7176-92135-0043,Two bites are made and the bread is crumbled with an air of great eagerness indeed one feels that in real life the guest would clutch hold of the footman and say half a mo old chap i haven't nearly finished but the actor is better schooled than this.,-438.130313873291,61
7176-92135-0044,But it is the cigarette which chiefly has brought the modern drama to its present state of perfection.,-150.09689140319824,21
7176-92135-0045,Lord john taking out gold cigarette case from his left hand upper waistcoat pocket.,-173.46935844421387,20
7729-102255-0000,The bogus legislature numbered thirty six members.,-93.09650897979736,12
7729-102255-0001,This was at the march election eighteen fifty five.,-102.9557523727417,12
7729-102255-0002,That summer's emigration however being mainly from the free states greatly changed the relative strength of the two parties.,-194.4127607345581,24
7729-102255-0003,For general service therefore requiring no special effort the numerical strength of the factions was about equal while on extraordinary occasions the two thousand border ruffian reserve lying a little farther back from the state line could at any time easily turn the scale.,-413.32996129989624,49
7729-102255-0004,The free state men had only their convictions their intelligence their courage and the moral support of the north the conspiracy had its secret combination the territorial officials the legislature the bogus laws the courts the militia officers the president and the army.,-348.0975937843323,48
7729-102255-0005,This was a formidable array of advantages slavery was playing with loaded dice.,-155.82149982452393,16
7729-102255-0006,Coming by way of the missouri river towns he fell first among border ruffian companionship and influences and perhaps having his inclinations already molded by his washington instructions his early impressions were decidedly adverse to the free state cause.,-409.61871433258057,51
7729-102255-0007,His reception speech at westport in which he maintained the legality of the legislature and his determination to enforce their laws delighted his pro slavery auditors.,-252.53020811080933,32
7729-102255-0008,All the territorial dignitaries were present governor shannon presided john calhoun the surveyor general made the principal speech a denunciation of the abolitionists supporting the topeka movement chief justice lecompte dignified the occasion with approving remarks.,-455.7223081588745,59
7729-102255-0009,All dissent all non compliance all hesitation all mere silence even were in their stronghold towns like leavenworth branded as abolitionism declared to be hostility to the public welfare and punished with proscription personal violence expulsion and frequently death.,-416.5116105079651,47
7729-102255-0010,Of the lynchings the mobs and the murders it would be impossible except in a very extended work to note the frequent and atrocious details.,-249.60020303726196,34
7729-102255-0011,The present chapters can only touch upon the more salient movements of the civil war in kansas which happily were not sanguinary if however the individual and more isolated cases of bloodshed could be described they would show a startling aggregate of barbarity and loss of life for opinion's sake.,-468.0376625061035,63
7729-102255-0012,Several hundred free state men promptly responded to the summons.,-110.84073448181152,14
7729-102255-0013,It was in fact the best weapon of its day.,-83.1297812461853,13
7729-102255-0014,The leaders of the conspiracy became distrustful of their power to crush the town.,-147.6743187904358,20
7729-102255-0015,One of his militia generals suggested that the governor should require the outlaws at lawrence and elsewhere to surrender the sharps rifles another wrote asking him to call out the government troops at fort leavenworth.,-401.82675790786743,44
7729-102255-0016,The governor on his part becoming doubtful of the legality of employing missouri militia to enforce kansas laws was also eager to secure the help of federal troops.,-287.0442199707031,36
7729-102255-0017,Sheriff jones had his pockets always full of writs issued in the spirit of persecution but was often baffled by the sharp wits and ready resources of the free state people and sometimes defied outright.,-314.5895709991455,44
7729-102255-0018,Little by little however the latter became hemmed and bound in the meshes of the various devices and proceedings which the territorial officials evolved from the bogus laws.,-252.09277153015137,35
7729-102255-0019,To embarrass this damaging exposure judge lecompte issued a writ against the ex governor on a frivolous charge of contempt.,-238.558367729187,32
7729-102255-0020,The incident was not violent nor even dramatic no posse was summoned no further effort made and reeder fearing personal violence soon fled in disguise.,-235.24283695220947,32
7729-102255-0021,But the affair was magnified as a crowning proof that the free state men were insurrectionists and outlaws.,-210.72990894317627,29
7729-102255-0022,From these again sprang barricaded and fortified dwellings camps and scouting parties finally culminating in roving guerrilla bands half partisan half predatory.,-259.8881607055664,29
7729-102255-0023,Their distinctive characters however display one broad and unfailing difference.,-133.3314380645752,15
7729-102255-0024,The free state men clung to their prairie towns and prairie ravines with all the obstinacy and courage of true defenders of their homes and firesides.,-266.42494344711304,35
7729-102255-0025,Their assumed character changed with their changing opportunities or necessities.,-132.12385082244873,15
7729-102255-0026,In the shooting of sheriff jones in lawrence and in the refusal of ex governor beeder to allow the deputy marshal to arrest him they discovered grave offenses against the territorial and united states laws.,-338.5720043182373,43
7729-102255-0027,Footnote sumner to shannon may twelfth eighteen fifty six.,-125.41732120513916,16
7729-102255-0028,Private persons who had leased the free state hotel vainly besought the various authorities to prevent the destruction of their property.,-192.67169666290283,27
7729-102255-0029,Ten days were consumed in these negotiations but the spirit of vengeance refused to yield.,-163.495934009552,18
7729-102255-0030,He summoned half a dozen citizens to join his posse who followed obeyed and assisted him.,-170.9404559135437,21
7729-102255-0031,He continued his pretended search and to give color to his errand made two arrests.,-155.69873762130737,19
7729-102255-0032,The free state hotel a stone building in dimensions fifty by seventy feet three stories high and handsomely furnished previously occupied only for lodging rooms on that day for the first time opened its table accommodations to the public and provided a free dinner in honor of the occasion.,-405.2925982475281,55
7729-102255-0033,As he had promised to protect the hotel the reassured citizens began to laugh at their own fears.,-184.90463304519653,22
7729-102255-0034,To their sorrow they were soon undeceived.,-114.4296236038208,13
7729-102255-0035,The military force partly rabble partly organized had meanwhile moved into the town.,-145.62405681610107,18
7729-102255-0036,He planted a company before the hotel and demanded a surrender of the arms belonging to the free state military companies.,-166.76642084121704,24
7729-102255-0037,Half an hour later turning a deaf ear to all remonstrance he gave the proprietors until five o'clock to remove their families and personal property from the free state hotel.,-345.3614010810852,39
7729-102255-0038,Atchison who had been haranguing the mob planted his two guns before the building and trained them upon it.,-198.54412460327148,26
7729-102255-0039,The inmates being removed at the appointed hour a few cannon balls were fired through the stone walls.,-147.91960382461548,21
7729-102255-0040,In this incident contrasting the creative and the destructive spirit of the factions the emigrant aid society of massachusetts finds its most honorable and triumphant vindication.,-334.70581340789795,38
7729-102255-0041,The whole proceeding was so childish the miserable plot so transparent the outrage so gross as to bring disgust to the better class of border ruffians who were witnesses and accessories.,-296.2222137451172,37
7729-102255-0042,Relocated footnote governor robinson being on his way east the steamboat on which he was traveling stopped at lexington missouri.,-258.6649179458618,32
7729-102255-0043,In a few days an officer came with a requisition from governor shannon and took the prisoner by land to westport and afterwards from there to kansas city and leavenworth.,-334.51850986480713,41
7729-102255-0044,Here he was placed in the custody of captain martin of the kickapoo rangers who proved a kind jailer and materially assisted in protecting him from the dangerous intentions of the mob which at that time held leavenworth under a reign of terror.,-367.3255281448364,55
7729-102255-0045,Captain martin said i shall give you a pistol to help protect yourself if worse comes to worst.,-153.88097286224365,23
7729-102255-0046,In the early morning of the next day may twenty ninth a company of dragoons with one empty saddle came down from the fort and while the pro slavery men still slept the prisoner and his escort were on their way across the prairies to lecompton in the charge of officers of the united states army.,-523.1605172157288,63
8224-274381-0000,Though thrown into prison for this enterprise and detained some time he was not discouraged but still continued by his countenance and protection to infuse spirit into the distressed royalists.,-294.62590169906616,38
8224-274381-0001,Among other persons of distinction who united themselves to him was lord napier of merchiston son of the famous inventor of the logarithms the person to whom the title of a great man is more justly due than to any other whom his country ever produced.,-419.72551822662354,57
8224-274381-0002,While the former foretold that the scottish covenanters were secretly forming a union with the english parliament and inculcated the necessity of preventing them by some vigorous undertaking the latter still insisted that every such attempt would precipitate them into measures to which otherwise they were not perhaps inclined.,-460.409951210022,67
8224-274381-0003,The king's ears were now open to montrose's counsels who proposed none but the boldest and most daring agreeably to the desperate state of the royal cause in scotland.,-292.68453645706177,43
8224-274381-0004,Five hundred men more who had been levied by the covenanters were persuaded to embrace the royal cause and with this combined force he hastened to attack lord elcho who lay at perth with an army of six thousand men assembled upon the first news of the irish invasion.,-494.2419385910034,62
8224-274381-0005,Dreading the superior power of argyle who having joined his vassals to a force levied by the public was approaching with a considerable army montrose hastened northwards in order to rouse again the marquis of huntley and the gordons who having before hastily taken arms had been instantly suppressed by the covenanters.,-538.2641139030457,75
8224-274381-0006,This nobleman's character though celebrated for political courage and conduct was very low for military prowess and after some skirmishes in which he was worsted he here allowed montrose to escape him.,-330.22669076919556,44
8224-274381-0007,By quick marches through these inaccessible mountains that general freed himself from the superior forces of the covenanters.,-242.67839288711548,28
8224-274381-0008,With these and some reenforcements of the atholemen and macdonalds whom he had recalled montrose fell suddenly upon argyle's country and let loose upon it all the rage of war carrying off the cattle burning the houses and putting the inhabitants to the sword.,-447.10192346572876,61
8224-274381-0009,This severity by which montrose sullied his victories was the result of private animosity against the chieftain as much as of zeal for the public cause argyle collecting three thousand men marched in quest of the enemy who had retired with their plunder and he lay at innerlochy supposing himself still at a considerable distance from them.,-550.5208306312561,77
8224-274381-0010,By a quick and unexpected march montrose hastened to innerlochy and presented himself in order of battle before the surprised but not affrightened covenanters.,-345.2239155769348,39
8224-274381-0011,His conduct and presence of mind in this emergence appeared conspicuous.,-117.70942497253418,14
8224-274381-0012,Montrose weak in cavalry here lined his troops of horse with infantry and after putting the enemy's horse to rout fell with united force upon their foot who were entirely cut in pieces though with the loss of the gallant lord gordon on the part of the royalists.,-473.6125497817993,58
8224-274381-0013,From the same men new regiments and new companies were formed different officers appointed and the whole military force put into such hands as the independents could rely on.,-300.7225399017334,33
8224-274381-0014,Besides members of parliament who were excluded many officers unwilling to serve under the new generals threw up their commissions and unwarily facilitated the project of putting the army entirely into the hands of that faction.,-336.8008437156677,41
8224-274381-0015,Though the discipline of the former parliamentary army was not contemptible a more exact plan was introduced and rigorously executed by these new commanders.,-214.15337800979614,29
8224-274381-0016,Valor indeed was very generally diffused over the one party as well as the other during this period discipline also was attained by the forces of the parliament but the perfection of the military art in concerting the general plans of action and the operations of the field seems still on both sides to have been in a great measure wanting.,-491.7210102081299,68
8224-274381-0017,Historians at least perhaps from their own ignorance and inexperience have not remarked any thing but a headlong impetuous conduct each party hurrying to a battle where valor and fortune chiefly determined the success.,-397.2982325553894,47
8224-274384-0000,He passed through henley saint albans and came so near to london as harrow on the hill.,-184.53212881088257,26
8224-274384-0001,The scottish generals and commissioners affected great surprise on the appearance of the king and though they paid him all the exterior respect due to his dignity they instantly set a guard upon him under color of protection and made him in reality a prisoner.,-368.85921001434326,50
8224-274384-0002,They informed the english parliament of this unexpected incident and assured them that they had entered into no private treaty with the king.,-197.65592908859253,28
8224-274384-0003,Or hath he given us any gift.,-103.33490753173828,11
8224-274384-0004,And the men of israel answered the men of judah and said we have ten parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be first had in bringing back our king.,-395.10691261291504,58
8224-274384-0005,Another preacher after reproaching him to his face with his misgovernment ordered this psalm to be sung.,-214.17121028900146,29
8224-274384-0006,The king stood up and called for that psalm which begins with these words.,-141.02967262268066,19
8224-274384-0007,Have mercy lord on me i pray for men would me devour.,-145.78442859649658,16
8224-274384-0008,The good natured audience in pity to fallen majesty showed for once greater deference to the king than to the minister and sung the psalm which the former had called for.,-320.7782230377197,41
8224-274384-0009,The parliament and the scots laid their proposals before the king.,-97.23230028152466,16
8224-274384-0010,Before the settlement of terms the administration must be possessed entirely by the parliaments of both kingdoms and how incompatible that scheme with the liberty of the king is easily imagined.,-299.61382961273193,38
8224-274384-0011,The english it is evident had they not been previously assured of receiving the king would never have parted with so considerable a sum and while they weakened themselves by the same measure have strengthened a people with whom they must afterwards have so material an interest to discuss.,-374.1402735710144,54
8224-274384-0012,If any still retained rancor against him in his present condition they passed in silence while his well wishers more generous than prudent accompanied his march with tears with acclamations and with prayers for his safety.,-367.2624635696411,46
8224-274384-0013,His death in this conjuncture was a public misfortune.,-124.53852605819702,17
8230-279154-0000,The analysis of knowledge will occupy us until the end of the thirteenth lecture and is the most difficult part of our whole enterprise.,-193.27338314056396,27
8230-279154-0001,What is called perception differs from sensation by the fact that the sensational ingredients bring up habitual associates images and expectations of their usual correlates all of which are subjectively indistinguishable from the sensation.,-377.92373847961426,47
8230-279154-0002,Whether or not this principle is liable to exceptions everyone would agree that is has a broad measure of truth though the word exactly might seem an overstatement and it might seem more correct to say that ideas approximately represent impressions.,-350.88377141952515,46
8230-279154-0003,And what sort of evidence is logically possible.,-83.48363447189331,12
8230-279154-0004,There is no logical impossibility in the hypothesis that the world sprang into being five minutes ago exactly as it then was with a population that remembered a wholly unreal past.,-266.22576808929443,37
8230-279154-0005,All that i am doing is to use its logical tenability as a help in the analysis of what occurs when we remember.,-187.29803085327148,27
8230-279154-0006,The behaviourist who attempts to make psychology a record of behaviour has to trust his memory in making the record.,-184.50054597854614,24
8230-279154-0007,Habit is a concept involving the occurrence of similar events at different times if the behaviourist feels confident that there is such a phenomenon as habit that can only be because he trusts his memory when it assures him that there have been other times.,-377.8907399177551,51
8230-279154-0008,But i do not think such an inference is warranted.,-97.60503053665161,15
8230-279154-0009,Our confidence or lack of confidence in the accuracy of a memory image must in fundamental cases be based upon a characteristic of the image itself since we cannot evoke the past bodily and compare it with the present image.,-354.36874628067017,44
8230-279154-0010,We sometimes have images that are by no means peculiarly vague which yet we do not trust for example under the influence of fatigue we may see a friend's face vividly and clearly but horribly distorted.,-324.77263832092285,45
8230-279154-0011,Some images like some sensations feel very familiar while others feel strange.,-147.09719562530518,15
8230-279154-0012,Familiarity is a feeling capable of degrees.,-89.28429937362671,13
8230-279154-0013,In an image of a well known face for example some parts may feel more familiar than others when this happens we have more belief in the accuracy of the familiar parts than in that of the unfamiliar parts.,-331.03337812423706,42
8230-279154-0014,I come now to the other characteristic which memory images must have in order to account for our knowledge of the past.,-166.16437768936157,25
8230-279154-0015,They must have some characteristic which makes us regard them as referring to more or less remote portions of the past.,-180.05217456817627,24
8230-279154-0016,In actual fact there are doubtless various factors that concur in giving us the feeling of greater or less remoteness in some remembered event.,-273.0486798286438,31
8230-279154-0017,There may be a specific feeling which could be called the feeling of pastness especially where immediate memory is concerned.,-196.784761428833,24
8230-279154-0018,There is of course a difference between knowing the temporal relation of a remembered event to the present and knowing the time order of two remembered events.,-209.82336282730103,30
8230-279154-0019,It would seem that only rather recent events can be placed at all accurately by means of feelings giving their temporal relation to the present but it is clear that such feelings must play an essential part in the process of dating remembered events.,-352.6784882545471,47
8230-279154-0020,If we had retained the subject or act in knowledge the whole problem of memory would have been comparatively simple.,-191.0020899772644,23
8230-279154-0021,Remembering has to be a present occurrence in some way resembling or related to what is remembered.,-155.99691772460938,21
8230-279154-0022,Some points may be taken as fixed and such as any theory of memory must arrive at.,-197.2712755203247,20
8230-279154-0023,In this case as in most others what may be taken as certain in advance is rather vague.,-177.52080011367798,21
8230-279154-0024,The first of our vague but indubitable data is that there is knowledge of the past.,-143.77108144760132,22
8230-279154-0025,We might provisionally though perhaps not quite correctly define memory as that way of knowing about the past which has no analogue in our knowledge of the future such a definition would at least serve to mark the problem with which we are concerned though some expectations may deserve to rank with memory as regards immediacy.,-462.9339566230774,62
8230-279154-0026,This distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory.,-208.77971839904785,30
8230-279154-0027,A gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe.,-262.58745670318604,36
8230-279154-0028,I can set to work now to remember things i never remembered before such as what i had to eat for breakfast this morning and it can hardly be wholly habit that enables me to do this.,-277.84206676483154,40
8230-279154-0029,The fact that a man can recite a poem does not show that he remembers any previous occasion on which he has recited or read it.,-217.7859845161438,30
8230-279154-0030,Semon's two books mentioned in an earlier lecture do not touch knowledge memory at all closely.,-183.55973196029663,22
8230-279154-0031,They give laws according to which images of past occurrences come into our minds but do not discuss our belief that these images refer to past occurrences which is what constitutes knowledge memory.,-266.77533435821533,38
8230-279154-0032,It is this that is of interest to theory of knowledge.,-94.36732721328735,14
8230-279154-0033,It is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time.,-217.95214366912842,32
8230-279154-0034,Whenever the sense of familiarity occurs without a definite object it leads us to search the environment until we are satisfied that we have found the appropriate object which leads us to the judgment this is familiar.,-337.8861937522888,41
8230-279154-0035,Thus no knowledge as to the past is to be derived from the feeling of familiarity alone.,-150.7704677581787,21
8230-279154-0036,A further stage is recognition.,-86.2188663482666,8
8230-279154-0037,Recognition in this sense does not necessarily involve more than a habit of association the kind of object we are seeing at the moment is associated with the word cat or with an auditory image of purring or whatever other characteristic we may happen to recognize in the cat of the moment.,-424.9933080673218,58
8230-279154-0038,We are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this first sense and may very probably be impossible to animals that nevertheless have the experience of recognition in this first sense of the word.,-421.23521661758423,58
8230-279154-0039,This knowledge is memory in one sense though in another it is not.,-111.76565265655518,16
8230-279154-0040,There are however several points in which such an account of recognition is inadequate to begin with it might seem at first sight more correct to define recognition as i have seen this before than as this has existed before.,-296.20030307769775,43
8230-279154-0041,The definition of my experience is difficult broadly speaking it is everything that is connected with what i am experiencing now by certain links of which the various forms of memory are among the most important.,-269.1764073371887,39
8230-279154-0042,Thus if i recognize a thing the occasion of its previous existence in virtue of which i recognize it forms part of my experience by definition recognition will be one of the marks by which my experience is singled out from the rest of the world.,-342.44093561172485,50
8230-279154-0043,Of course the words this has existed before are a very inadequate translation of what actually happens when we form a judgment of recognition but that is unavoidable words are framed to express a level of thought which is by no means primitive and are quite incapable of expressing such an elementary occurrence as recognition.,-458.6556429862976,61
8455-210777-0000,I remained there alone for many hours but i must acknowledge that before i left the chambers i had gradually brought myself to look at the matter in another light.,-241.78509664535522,33
8455-210777-0001,Had eva crasweller not been good looking had jack been still at college had sir kennington oval remained in england had mister bunnit and the bar keeper not succeeded in stopping my carriage on the hill should i have succeeded in arranging for the final departure of my old friend.,-474.5164155960083,65
8455-210777-0002,On arriving at home at my own residence i found that our salon was filled with a brilliant company.,-195.35941982269287,22
8455-210777-0003,As i spoke i made him a gracious bow and i think i showed him by my mode of address that i did not bear any grudge as to my individual self.,-268.8242926597595,38
8455-210777-0004,I have come to your shores mister president with the purpose of seeing how things are progressing in this distant quarter of the world.,-232.8121476173401,29
8455-210777-0005,We have our little struggles here as elsewhere and all things cannot be done by rose water.,-134.98526000976562,20
8455-210777-0006,We are quite satisfied now captain battleax said my wife.,-128.22168111801147,14
8455-210777-0007,Quite satisfied said eva.,-113.5031099319458,8
8455-210777-0008,The ladies in compliance with that softness of heart which is their characteristic are on one side and the men by whom the world has to be managed are on the other.,-228.89211893081665,36
8455-210777-0009,No doubt in process of time the ladies will follow.,-119.05751132965088,13
8455-210777-0010,Their masters said missus neverbend.,-117.04951000213623,11
8455-210777-0011,I did not mean said captain battleax to touch upon public subjects at such a moment as this.,-180.21375513076782,22
8455-210777-0012,Missus neverbend you must indeed be proud of your son.,-114.11404275894165,16
8455-210777-0013,Jack had been standing in the far corner of the room talking to eva and was now reduced to silence by his praises.,-179.861909866333,28
8455-210777-0014,Sir kennington oval is a very fine player said my wife.,-118.15543365478516,16
8455-210777-0015,I and my wife and son and the two craswellers and three or four others agreed to dine on board the ship on the next.,-185.37421035766602,32
8455-210777-0016,This i felt was paid to me as being president of the republic and i endeavoured to behave myself with such mingled humility and dignity as might befit the occasion but i could not but feel that something was wanting to the simplicity of my ordinary life.,-384.2564172744751,56
8455-210777-0017,My wife on the spur of the moment managed to give the gentlemen a very good dinner.,-135.9953441619873,20
8455-210777-0018,This she said was true hospitality and i am not sure that i did not agree with her.,-127.84767293930054,21
8455-210777-0019,Then there were three or four leading men of the community with their wives who were for the most part the fathers and mothers of the young ladies.,-187.54090404510498,31
8455-210777-0020,Oh yes said jack and i'm nowhere.,-111.41495132446289,12
8455-210777-0021,But i mean to have my innings before long.,-99.68897342681885,12
8455-210777-0022,Of what missus neverbend had gone through in providing birds beasts and fishes not to talk of tarts and jellies for the dinner of that day no one but myself can have any idea but it must be admitted that she accomplished her task with thorough success.,-407.7764229774475,56
8455-210777-0023,We sat with the officers some little time after dinner and then went ashore.,-130.0544753074646,17
8455-210777-0024,How much of evil of real accomplished evil had there not occurred to me during the last few days.,-168.62273645401,22
8455-210777-0025,What could i do now but just lay myself down and die.,-100.91301918029785,15
8455-210777-0026,And the death of which i dreamt could not alas.,-110.19855546951294,15
8455-210777-0027,When this captain should have taken himself and his vessel back to england i would retire to a small farm which i possessed at the farthest side of the island and there in seclusion would i end my days.,-360.10390615463257,47
8455-210777-0028,Jack would become eva's happy husband and would remain amidst the hurried duties of the eager world.,-168.94491052627563,23
8455-210777-0029,Thinking of all this i went to sleep.,-98.64455318450928,11
8455-210777-0030,Mister neverbend began the captain and i observed that up to that moment he had generally addressed me as president it cannot be denied that we have come here on an unpleasant mission.,-249.7512674331665,38
8455-210777-0031,You have received us with all that courtesy and hospitality for which your character in england stands so high.,-188.13717889785767,24
8455-210777-0032,It is a duty said i.,-86.84996318817139,9
8455-210777-0033,But your power is so superior to any that i can advance as to make us here feel that there is no disgrace in yielding to it.,-243.02151012420654,33
