sentence id,ref sentence,PLL score,nr. of tokens
8224-274384-0003,Or hath he given us any gift.,-57.107882499694824,11
8224-274384-0004,And the men of israel answered the men of judah and said we have ten parts in the king and we have also more right in david than ye why then did ye despise us that our advice should not be first had in bringing back our king.,-223.9280972480774,58
8224-274384-0005,Another preacher after reproaching him to his face with his misgovernment ordered this psalm to be sung.,-152.65037727355957,29
8224-274384-0006,The king stood up and called for that psalm which begins with these words.,-60.534226417541504,19
8224-274384-0007,Have mercy lord on me i pray for men would me devour.,-88.36824703216553,16
8224-274384-0008,The good natured audience in pity to fallen majesty showed for once greater deference to the king than to the minister and sung the psalm which the former had called for.,-193.0930643081665,41
8224-274384-0009,The parliament and the scots laid their proposals before the king.,-45.25314950942993,16
8224-274384-0010,Before the settlement of terms the administration must be possessed entirely by the parliaments of both kingdoms and how incompatible that scheme with the liberty of the king is easily imagined.,-140.07766199111938,38
8224-274384-0011,The english it is evident had they not been previously assured of receiving the king would never have parted with so considerable a sum and while they weakened themselves by the same measure have strengthened a people with whom they must afterwards have so material an interest to discuss.,-195.52561330795288,54
8224-274384-0012,If any still retained rancor against him in his present condition they passed in silence while his well wishers more generous than prudent accompanied his march with tears with acclamations and with prayers for his safety.,-195.40895986557007,46
8224-274384-0013,His death in this conjuncture was a public misfortune.,-90.16153907775879,17
8230-279154-0000,The analysis of knowledge will occupy us until the end of the thirteenth lecture and is the most difficult part of our whole enterprise.,-60.25560474395752,27
8230-279154-0001,What is called perception differs from sensation by the fact that the sensational ingredients bring up habitual associates images and expectations of their usual correlates all of which are subjectively indistinguishable from the sensation.,-261.8622889518738,47
8230-279154-0002,Whether or not this principle is liable to exceptions everyone would agree that is has a broad measure of truth though the word exactly might seem an overstatement and it might seem more correct to say that ideas approximately represent impressions.,-158.17113876342773,46
8230-279154-0003,And what sort of evidence is logically possible.,-43.93018817901611,12
8230-279154-0004,There is no logical impossibility in the hypothesis that the world sprang into being five minutes ago exactly as it then was with a population that remembered a wholly unreal past.,-132.40905284881592,37
8230-279154-0005,All that i am doing is to use its logical tenability as a help in the analysis of what occurs when we remember.,-69.67239952087402,27
8230-279154-0006,The behaviourist who attempts to make psychology a record of behaviour has to trust his memory in making the record.,-57.03245401382446,24
8230-279154-0007,Habit is a concept involving the occurrence of similar events at different times if the behaviourist feels confident that there is such a phenomenon as habit that can only be because he trusts his memory when it assures him that there have been other times.,-133.80713367462158,51
8230-279154-0008,But i do not think such an inference is warranted.,-51.666332721710205,15
8230-279154-0009,Our confidence or lack of confidence in the accuracy of a memory image must in fundamental cases be based upon a characteristic of the image itself since we cannot evoke the past bodily and compare it with the present image.,-111.95914554595947,44
8230-279154-0010,We sometimes have images that are by no means peculiarly vague which yet we do not trust for example under the influence of fatigue we may see a friend's face vividly and clearly but horribly distorted.,-143.10268688201904,45
8230-279154-0011,Some images like some sensations feel very familiar while others feel strange.,-44.19825792312622,15
8230-279154-0012,Familiarity is a feeling capable of degrees.,-75.50867176055908,13
8230-279154-0013,In an image of a well known face for example some parts may feel more familiar than others when this happens we have more belief in the accuracy of the familiar parts than in that of the unfamiliar parts.,-52.814695835113525,42
8230-279154-0014,I come now to the other characteristic which memory images must have in order to account for our knowledge of the past.,-63.768460273742676,25
8230-279154-0015,They must have some characteristic which makes us regard them as referring to more or less remote portions of the past.,-39.06587791442871,24
8230-279154-0016,In actual fact there are doubtless various factors that concur in giving us the feeling of greater or less remoteness in some remembered event.,-127.59806442260742,31
8230-279154-0017,There may be a specific feeling which could be called the feeling of pastness especially where immediate memory is concerned.,-49.93655967712402,24
8230-279154-0018,There is of course a difference between knowing the temporal relation of a remembered event to the present and knowing the time order of two remembered events.,-30.254839420318604,30
8230-279154-0019,It would seem that only rather recent events can be placed at all accurately by means of feelings giving their temporal relation to the present but it is clear that such feelings must play an essential part in the process of dating remembered events.,-90.78464651107788,47
8230-279154-0020,If we had retained the subject or act in knowledge the whole problem of memory would have been comparatively simple.,-65.28192663192749,23
8230-279154-0021,Remembering has to be a present occurrence in some way resembling or related to what is remembered.,-46.123003005981445,21
8230-279154-0022,Some points may be taken as fixed and such as any theory of memory must arrive at.,-59.675878047943115,20
8230-279154-0023,In this case as in most others what may be taken as certain in advance is rather vague.,-37.8083758354187,21
8230-279154-0024,The first of our vague but indubitable data is that there is knowledge of the past.,-76.70924615859985,22
8230-279154-0025,We might provisionally though perhaps not quite correctly define memory as that way of knowing about the past which has no analogue in our knowledge of the future such a definition would at least serve to mark the problem with which we are concerned though some expectations may deserve to rank with memory as regards immediacy.,-187.83475923538208,62
8230-279154-0026,This distinction is vital to the understanding of memory but it is not so easy to carry out in practice as it is to draw in theory.,-55.10576057434082,30
8230-279154-0027,A gramophone by the help of suitable records might relate to us the incidents of its past and people are not so different from gramophones as they like to believe.,-119.57589912414551,36
8230-279154-0028,I can set to work now to remember things i never remembered before such as what i had to eat for breakfast this morning and it can hardly be wholly habit that enables me to do this.,-72.57396030426025,40
8230-279154-0029,The fact that a man can recite a poem does not show that he remembers any previous occasion on which he has recited or read it.,-37.91897201538086,30
8230-279154-0030,Semon's two books mentioned in an earlier lecture do not touch knowledge memory at all closely.,-73.1533784866333,22
8230-279154-0031,They give laws according to which images of past occurrences come into our minds but do not discuss our belief that these images refer to past occurrences which is what constitutes knowledge memory.,-78.56591129302979,38
8230-279154-0032,It is this that is of interest to theory of knowledge.,-17.031639575958252,14
8230-279154-0033,It is by no means always reliable almost everybody has at some time experienced the well known illusion that all that is happening now happened before at some time.,-67.62361669540405,32
8230-279154-0034,Whenever the sense of familiarity occurs without a definite object it leads us to search the environment until we are satisfied that we have found the appropriate object which leads us to the judgment this is familiar.,-81.22582864761353,41
8230-279154-0035,Thus no knowledge as to the past is to be derived from the feeling of familiarity alone.,-50.09215784072876,21
8230-279154-0036,A further stage is recognition.,-24.576319694519043,8
8230-279154-0037,Recognition in this sense does not necessarily involve more than a habit of association the kind of object we are seeing at the moment is associated with the word cat or with an auditory image of purring or whatever other characteristic we may happen to recognize in the cat of the moment.,-157.35830450057983,58
8230-279154-0038,We are of course in fact able to judge when we recognize an object that we have seen it before but this judgment is something over and above recognition in this first sense and may very probably be impossible to animals that nevertheless have the experience of recognition in this first sense of the word.,-102.37349891662598,58
8230-279154-0039,This knowledge is memory in one sense though in another it is not.,-30.812498092651367,16
8230-279154-0040,There are however several points in which such an account of recognition is inadequate to begin with it might seem at first sight more correct to define recognition as i have seen this before than as this has existed before.,-93.18482780456543,43
8230-279154-0041,The definition of my experience is difficult broadly speaking it is everything that is connected with what i am experiencing now by certain links of which the various forms of memory are among the most important.,-106.93393993377686,39
8230-279154-0042,Thus if i recognize a thing the occasion of its previous existence in virtue of which i recognize it forms part of my experience by definition recognition will be one of the marks by which my experience is singled out from the rest of the world.,-99.15505790710449,50
8230-279154-0043,Of course the words this has existed before are a very inadequate translation of what actually happens when we form a judgment of recognition but that is unavoidable words are framed to express a level of thought which is by no means primitive and are quite incapable of expressing such an elementary occurrence as recognition.,-188.23495864868164,61
8455-210777-0000,I remained there alone for many hours but i must acknowledge that before i left the chambers i had gradually brought myself to look at the matter in another light.,-64.4879937171936,33
8455-210777-0001,Had eva crasweller not been good looking had jack been still at college had sir kennington oval remained in england had mister bunnit and the bar keeper not succeeded in stopping my carriage on the hill should i have succeeded in arranging for the final departure of my old friend.,-343.36661434173584,65
8455-210777-0002,On arriving at home at my own residence i found that our salon was filled with a brilliant company.,-49.58087778091431,22
8455-210777-0003,As i spoke i made him a gracious bow and i think i showed him by my mode of address that i did not bear any grudge as to my individual self.,-104.77531957626343,38
8455-210777-0004,I have come to your shores mister president with the purpose of seeing how things are progressing in this distant quarter of the world.,-87.50767993927002,29
8455-210777-0005,We have our little struggles here as elsewhere and all things cannot be done by rose water.,-72.36209297180176,20
8455-210777-0006,We are quite satisfied now captain battleax said my wife.,-80.38942670822144,14
8455-210777-0007,Quite satisfied said eva.,-40.547717571258545,8
8455-210777-0008,The ladies in compliance with that softness of heart which is their characteristic are on one side and the men by whom the world has to be managed are on the other.,-69.75576496124268,36
8455-210777-0009,No doubt in process of time the ladies will follow.,-33.34613847732544,13
8455-210777-0010,Their masters said missus neverbend.,-64.53918886184692,11
8455-210777-0011,I did not mean said captain battleax to touch upon public subjects at such a moment as this.,-83.76592493057251,22
8455-210777-0012,Missus neverbend you must indeed be proud of your son.,-71.45395135879517,16
8455-210777-0013,Jack had been standing in the far corner of the room talking to eva and was now reduced to silence by his praises.,-73.96099948883057,28
8455-210777-0014,Sir kennington oval is a very fine player said my wife.,-86.21197605133057,16
8455-210777-0015,I and my wife and son and the two craswellers and three or four others agreed to dine on board the ship on the next.,-85.30105304718018,32
8455-210777-0016,This i felt was paid to me as being president of the republic and i endeavoured to behave myself with such mingled humility and dignity as might befit the occasion but i could not but feel that something was wanting to the simplicity of my ordinary life.,-202.30336093902588,56
8455-210777-0017,My wife on the spur of the moment managed to give the gentlemen a very good dinner.,-28.632004737854004,20
8455-210777-0018,This she said was true hospitality and i am not sure that i did not agree with her.,-43.61047887802124,21
8455-210777-0019,Then there were three or four leading men of the community with their wives who were for the most part the fathers and mothers of the young ladies.,-28.92859125137329,31
8455-210777-0020,Oh yes said jack and i'm nowhere.,-55.71627473831177,12
8455-210777-0021,But i mean to have my innings before long.,-56.45389366149902,12
8455-210777-0022,Of what missus neverbend had gone through in providing birds beasts and fishes not to talk of tarts and jellies for the dinner of that day no one but myself can have any idea but it must be admitted that she accomplished her task with thorough success.,-219.48132991790771,56
8455-210777-0023,We sat with the officers some little time after dinner and then went ashore.,-38.79527950286865,17
8455-210777-0024,How much of evil of real accomplished evil had there not occurred to me during the last few days.,-68.3875412940979,22
8455-210777-0025,What could i do now but just lay myself down and die.,-33.53929615020752,15
8455-210777-0026,And the death of which i dreamt could not alas.,-74.63568305969238,15
8455-210777-0027,When this captain should have taken himself and his vessel back to england i would retire to a small farm which i possessed at the farthest side of the island and there in seclusion would i end my days.,-151.75635385513306,47
8455-210777-0028,Jack would become eva's happy husband and would remain amidst the hurried duties of the eager world.,-82.5999026298523,23
8455-210777-0029,Thinking of all this i went to sleep.,-19.364386558532715,11
8455-210777-0030,Mister neverbend began the captain and i observed that up to that moment he had generally addressed me as president it cannot be denied that we have come here on an unpleasant mission.,-122.14554357528687,38
8455-210777-0031,You have received us with all that courtesy and hospitality for which your character in england stands so high.,-68.1594591140747,24
8455-210777-0032,It is a duty said i.,-37.10531806945801,9
8455-210777-0033,But your power is so superior to any that i can advance as to make us here feel that there is no disgrace in yielding to it.,-111.16369819641113,33
8455-210777-0034,Not a doubt but had your force been only double or treble our own i should have found it my duty to struggle with you.,-115.55821180343628,30
8455-210777-0035,That is all quite true mister neverbend said sir ferdinando brown.,-160.9992914199829,20
8455-210777-0036,I can afford to smile because i am absolutely powerless before you but i do not the less feel that in a matter in which the progress of the world is concerned i or rather we have been put down by brute force.,-140.862313747406,48
8455-210777-0037,You have come to us threatening us with absolute destruction.,-19.54549217224121,13
8455-210777-0038,Therefore i feel myself quite able as president of this republic to receive you with a courtesy due to the servants of a friendly ally.,-87.60870361328125,28
8455-210777-0039,I can assure you he has not even allowed me to see the trigger since i have been on board.,-45.42513132095337,23
8455-210777-0040,Then said sir ferdinando there is nothing for it but that he must take you with him.,-78.58751106262207,23
8455-210777-0041,There came upon me a sudden shock when i heard these words which exceeded anything which i had yet felt.,-43.814117431640625,23
8455-210777-0042,You hear what sir ferdinando brown has said replied captain battleax.,-134.15446710586548,18
8455-210777-0043,But what is the delicate mission i asked.,-50.09138202667236,11
8455-210777-0044,I was to be taken away and carried to england or elsewhere or drowned upon the voyage it mattered not which.,-78.1427001953125,26
8455-210777-0045,Then the republic of britannula was to be declared as non existent and the british flag was to be exalted and a british governor installed in the executive chambers.,-188.11016178131104,42
8455-210777-0046,You may be quite sure it's there said captain battleax and that i can so use it as to half obliterate your town within two minutes of my return on board.,-167.0394892692566,40
8455-210777-0047,You propose to kidnap me i said.,-38.93710708618164,10
8455-210777-0048,What would become of your gun were i to kidnap you.,-52.05377531051636,14
8455-210777-0049,Lieutenant crosstrees is a very gallant officer.,-68.85503244400024,13
8455-210777-0050,One of us always remains on board while the other is on shore.,-24.378254890441895,16
8455-210777-0051,What world wide iniquity such a speech as that discloses said i still turning myself to the captain for though i would have crushed them both by my words had it been possible my dislike centred itself on sir ferdinando.,-273.2681403160095,50
8455-210777-0052,You will allow me to suggest said he that that is a matter of opinion.,-44.88530683517456,18
8455-210777-0053,Were i to comply with your orders without expressing my own opinion i should seem to have done so willingly hereafter.,-77.01306486129761,26
8455-210777-0054,The letter ran as follows.,-15.757476806640625,8
8455-210777-0055,Sir i have it in command to inform your excellency that you have been appointed governor of the crown colony which is called britannula.,-119.92564868927002,32
8455-210777-0056,The peculiar circumstances of the colony are within your excellency's knowledge.,-56.54102420806885,18
8455-210777-0057,But in their selection of a constitution the britannulists have unfortunately allowed themselves but one deliberative assembly and hence have sprung their present difficulties.,-165.57261896133423,33
8455-210777-0058,It is founded on the acknowledged weakness of those who survive that period of life at which men cease to work.,-54.831305503845215,24
8455-210777-0059,But it is surmised that you will find difficulties in the way of your entering at once upon your government.,-86.6772780418396,25
8455-210777-0060,The john bright is armed with a weapon of great power against which it is impossible that the people of britannula should prevail.,-157.75348377227783,33
8455-210777-0061,You will carry out with you one hundred men of the north north west birmingham regiment which will probably suffice for your own security as it is thought that if mister neverbend be withdrawn the people will revert easily to their old habits of obedience.,-251.97585153579712,57
8455-210777-0062,When do you intend that the john bright shall start.,-78.6476092338562,15
8455-210777-0063,To day i shouted.,-43.08359241485596,7
8455-210777-0064,And i have no one ready to whom i can give up the archives of the government.,-52.50054121017456,20
8455-210777-0065,I shall be happy to take charge of them said sir ferdinando.,-81.16821002960205,18
8455-210777-0066,They of course must all be altered.,-17.636348724365234,10
8455-210777-0067,Or of the habits of our people it is quite impossible.,-37.663286209106445,14
8455-210777-0068,Your power is sufficient i said.,-37.27241373062134,9
8455-210777-0069,If you will give us your promise to meet captain battleax here at this time to morrow we will stretch a point and delay the departure of the john bright for twenty four hours.,-203.94044828414917,42
8455-210777-0070,And this plan was adopted too in order to extract from me a promise that i would depart in peace.,-40.661733627319336,23
8463-287645-0000,This was what did the mischief so far as the running away was concerned.,-58.345520973205566,19
8463-287645-0001,It is hardly necessary to say more of them here.,-33.046217918395996,13
8463-287645-0002,From the manner in which he expressed himself with regard to robert hollan no man in the whole range of his recollections will be longer remembered than he his enthralment while under hollan will hardly ever be forgotten.,-220.0881791114807,50
8463-287645-0003,Of this party edward a boy of seventeen called forth much sympathy he too was claimed by hollan.,-123.27526235580444,23
8463-287645-0004,John wesley combash jacob taylor and thomas edward skinner.,-174.40799474716187,22
8463-287645-0005,A few years back one of their slaves a coachman was kept on the coach box one cold night when they were out at a ball until he became almost frozen to death in fact he did die in the infirmary from the effects of the frost about one week afterwards.,-138.44237661361694,56
8463-287645-0006,The doctor who attended the injured creature in this case was simply told that she slipped and fell down stairs as she was coming down.,-44.63790702819824,28
8463-287645-0007,Another case said john wesley was a little girl half grown who was washing windows up stairs one day and unluckily fell asleep in the window and in this position was found by her mistress in a rage the mistress hit her a heavy slap knocked her out of the window and she fell to the pavement and died in a few hours from the effects thereof.,-213.81885051727295,75
8463-287645-0008,As usual nothing was done in the way of punishment.,-18.578953742980957,13
8463-287645-0009,I never knew of but one man who could ever please him.,-44.57112121582031,15
8463-287645-0010,He worked me very hard he wanted to be beating me all the time.,-49.00046634674072,17
8463-287645-0011,She was a large homely woman they were common white people with no reputation in the community.,-62.822307109832764,21
8463-287645-0012,Substantially this was jacob's unvarnished description of his master and mistress.,-119.74783086776733,23
8463-287645-0013,As to his age and also the name of his master jacob's statement varied somewhat from the advertisement.,-97.39976072311401,25
8463-287645-0014,Of starting i didn't know the way to come.,-46.21722650527954,14
8463-294825-0000,It's almost beyond conjecture.,-19.563426971435547,9
8463-294825-0001,This reality begins to explain the dark power and otherworldly fascination of twenty thousand leagues under the seas.,-83.26547241210938,23
8463-294825-0002,First as a paris stockbroker later as a celebrated author and yachtsman he went on frequent voyages to britain america the mediterranean.,-253.36593675613403,38
8463-294825-0003,Nemo builds a fabulous futuristic submarine the nautilus then conducts an underwater campaign of vengeance against his imperialist oppressor.,-182.16115760803223,32
8463-294825-0004,In all the novel had a difficult gestation.,-63.89818620681763,13
8463-294825-0005,Other subtleties occur inside each episode the textures sparkling with wit information and insight.,-112.74441480636597,19
8463-294825-0006,His specifications for an open sea submarine and a self contained diving suit were decades before their time yet modern technology bears them out triumphantly.,-90.54659366607666,29
8463-294825-0007,Even the supporting cast is shrewdly drawn professor aronnax the career scientist caught in an ethical conflict conseil the compulsive classifier who supplies humorous tag lines for verne's fast facts the harpooner ned land a creature of constant appetites man as heroic animal.,-408.3560757637024,64
8463-294825-0008,But much of the novel's brooding power comes from captain nemo.,-84.96402502059937,19
8463-294825-0009,This compulsion leads nemo into ugly contradictions he's a fighter for freedom yet all who board his ship are imprisoned there for good he works to save lives both human and animal yet he himself creates a holocaust he detests imperialism yet he lays personal claim to the south pole.,-283.14195108413696,66
8463-294825-0010,And in this last action he falls into the classic sin of pride.,-39.09285879135132,16
8463-294825-0011,He's swiftly punished.,-20.18425941467285,8
8463-294825-0012,The nautilus nearly perishes in the antarctic and nemo sinks into a growing depression.,-140.00633001327515,23
8463-294825-0013,For many then this book has been a source of fascination surely one of the most influential novels ever written an inspiration for such scientists and discoverers as engineer simon lake oceanographer william beebe polar traveler sir ernest shackleton.,-311.8797392845154,52
8463-294825-0014,Fathom six feet.,-30.068970203399658,7
8463-294825-0015,Gram roughly one twenty eighth of an ounce.,-49.96594953536987,11
8463-294825-0016,Milligram roughly one twenty eight thousand of an ounce.,-74.85922908782959,14
8463-294825-0017,Liter roughly one quart.,-69.39573574066162,10
8463-294825-0018,Meter roughly one yard three inches.,-46.904377937316895,10
8463-294825-0019,Millimeter roughly one twenty fifth of an inch.,-55.1083869934082,12
8463-294828-0000,Chapter three as master wishes.,-36.42344856262207,8
8463-294828-0001,Three seconds before the arrival of j b hobson's letter i no more dreamed of chasing the unicorn than of trying for the northwest passage.,-128.21707391738892,32
8463-294828-0002,Even so i had just returned from an arduous journey exhausted and badly needing a rest.,-67.02215480804443,21
8463-294828-0003,I wanted nothing more than to see my country again my friends my modest quarters by the botanical gardens my dearly beloved collections.,-87.67218351364136,27
8463-294828-0004,But now nothing could hold me back.,-9.483970642089844,10
8463-294828-0005,Conseil was my manservant.,-65.07836151123047,11
8463-294828-0006,From rubbing shoulders with scientists in our little universe by the botanical gardens the boy had come to know a thing or two.,-51.42305850982666,26
8463-294828-0007,Classifying was everything to him so he knew nothing else well versed in the theory of classification he was poorly versed in its practical application and i doubt that he could tell a sperm whale from a baleen whale.,-175.1027331352234,47
8463-294828-0008,And yet what a fine gallant lad.,-44.34603214263916,11
8463-294828-0009,Not once did he comment on the length or the hardships of a journey.,-35.17261219024658,18
8463-294828-0010,Never did he object to buckling up his suitcase for any country whatever china or the congo no matter how far off it was.,-146.25172424316406,31
8463-294828-0011,He went here there and everywhere in perfect contentment.,-59.74870824813843,13
8463-294828-0012,Please forgive me for this underhanded way of admitting i had turned forty.,-62.9837064743042,18
8463-294828-0013,He was a fanatic on formality and he only addressed me in the third person to the point where it got tiresome.,-88.09703540802002,28
8463-294828-0014,There was good reason to stop and think even for the world's most emotionless man.,-54.53010892868042,21
8463-294828-0015,Conseil i called a third time conseil appeared.,-98.95675992965698,15
8463-294828-0016,Did master summon me he said entering.,-45.00592374801636,10
8463-294828-0017,Pack as much into my trunk as you can my traveling kit my suits shirts and socks don't bother counting just squeeze it all in and hurry.,-105.80969524383545,32
8463-294828-0018,We'll deal with them later what.,-27.288169384002686,11
8463-294828-0019,Anyhow we'll leave instructions to ship the whole menagerie to france.,-97.09108781814575,20
8463-294828-0020,Yes we are certainly i replied evasively but after we make a detour.,-94.13557004928589,19
8463-294828-0021,A route slightly less direct that's all.,-23.03023386001587,12
8463-294828-0022,We're leaving on the abraham lincoln.,-81.49051427841187,16
8463-294828-0023,You see my friend it's an issue of the monster the notorious narwhale.,-69.69224262237549,21
8463-294828-0024,We don't know where it will take us.,-3.9593286514282227,13
8463-294828-0025,But we're going just the same.,-9.37140703201294,11
8463-294828-0026,We have a commander who's game for anything.,-26.381314277648926,13
8463-294828-0027,I left instructions for shipping my containers of stuffed animals and dried plants to paris france.,-89.3794355392456,21
8463-294828-0028,I opened a line of credit sufficient to cover the babirusa and conseil at my heels i jumped into a carriage.,-150.93799829483032,29
8463-294828-0029,Our baggage was immediately carried to the deck of the frigate i rushed aboard.,-48.30836582183838,17
8463-294828-0030,I asked for commander farragut.,-67.2809066772461,10
8463-294828-0031,One of the sailors led me to the afterdeck where i stood in the presence of a smart looking officer who extended his hand to me.,-71.87933778762817,31
8463-294828-0032,In person welcome aboard professor your cabin is waiting for you.,-56.16605806350708,14
8463-294828-0033,I was well satisfied with my cabin which was located in the stern and opened into the officers mess.,-36.76726150512695,22
8463-294828-0034,We'll be quite comfortable here i told conseil.,-72.83740568161011,15
8463-294828-0035,And so if i'd been delayed by a quarter of an hour or even less the frigate would have gone without me and i would have missed out on this unearthly extraordinary and inconceivable expedition whose true story might well meet with some skepticism.,-183.45298862457275,56
8463-294828-0036,The wharves of brooklyn and every part of new york bordering the east river were crowded with curiosity seekers.,-141.21843910217285,28
8463-294828-0037,Departing from five hundred thousand throats three cheers burst forth in succession.,-91.11192512512207,19
8463-294828-0038,Thousands of handkerchiefs were waving above these tightly packed masses hailing the abraham lincoln until it reached the waters of the hudson river at the tip of the long peninsula that forms new york city.,-227.09557247161865,48
8555-284447-0000,Then he rushed down stairs into the courtyard shouting loudly for his soldiers and threatening to patch everybody in his dominions if the sailorman was not recaptured.,-118.29177665710449,33
8555-284447-0001,Hold him fast my men and as soon as i've had my coffee and oatmeal i'll take him to the room of the great knife and patch him.,-127.55939483642578,38
8555-284447-0002,I wouldn't mind a cup o coffee myself said cap'n bill i've had consid'ble exercise this mornin and i'm all ready for breakfas.,-187.46851015090942,43
8555-284447-0003,But cap'n bill made no such attempt knowing it would be useless.,-40.8660831451416,17
8555-284447-0004,As soon as they entered the room of the great knife the boolooroo gave a yell of disappointment.,-82.2649884223938,24
8555-284447-0005,The room of the great knife was high and big and around it ran rows of benches for the spectators to sit upon.,-51.78215408325195,26
8555-284447-0006,In one place at the head of the room was a raised platform for the royal family with elegant throne chairs for the king and queen and six smaller but richly upholstered chairs for the snubnosed princesses.,-185.6618309020996,48
8555-284447-0007,Therefore her majesty paid no attention to anyone and no one paid any attention to her.,-47.74680995941162,21
8555-284447-0008,Rich jewels of blue stones glittered upon their persons and the royal ladies were fully as gorgeous as they were haughty and overbearing.,-141.48334503173828,31
8555-284447-0009,Mornin girls hope ye feel as well as ye look.,-58.41190481185913,15
8555-284447-0010,Control yourselves my dears replied the boolooroo the worst punishment i know how to inflict on anyone this prisoner is about to suffer you'll see a very pretty patching my royal daughters.,-223.29316902160645,46
8555-284447-0011,Suppose it's a friend.,-39.285038471221924,11
8555-284447-0012,The captain shook his head.,-4.3837890625,8
8555-284447-0013,Why you said to fetch the first living creature we met and that was this billygoat replied the captain panting hard as he held fast to one of the goat's horns.,-127.84625625610352,39
8555-284447-0014,The idea of patching cap'n bill to a goat was vastly amusing to him and the more he thought of it the more he roared with laughter.,-81.05986785888672,34
8555-284447-0015,They look something alike you know suggested the captain of the guards looking from one to the other doubtfully and they're nearly the same size if you stand the goat on his hind legs they've both got the same style of whiskers and they're both of em obstinate and dangerous so they ought to make a good patch splendid.,-240.58807182312012,74
8555-284447-0016,Fine glorious.,-24.216150283813477,5
8555-284447-0017,When this had been accomplished the boolooroo leaned over to try to discover why the frame rolled away seemingly of its own accord and he was the more puzzled because it had never done such a thing before.,-113.2195816040039,44
8555-284447-0018,At once the goat gave a leap escaped from the soldiers and with bowed head rushed upon the boolooroo.,-108.63548040390015,25
8555-284447-0019,Before any could stop him he butted his majesty so furiously that the king soared far into the air and tumbled in a heap among the benches where he lay moaning and groaning.,-143.27650547027588,41
8555-284447-0020,The goat's warlike spirit was roused by this successful attack.,-61.705023765563965,18
8555-284447-0021,Then they sped in great haste for the door and the goat gave a final butt that sent the row of royal ladies all diving into the corridor in another tangle whereupon they shrieked in a manner that terrified everyone within sound of their voices.,-187.71258401870728,51
8555-284447-0022,I had a notion it was you mate as saved me from the knife.,-56.80604648590088,17
8555-284447-0023,I couldn't shiver much bein bound so tight but when i'm loose i mean to have jus one good shiver to relieve my feelin's.,-141.89765739440918,36
8555-284447-0024,Come and get the boolooroo she said going toward the benches.,-73.16897678375244,17
8555-284449-0000,So they were quite willing to obey the orders of their girl queen and in a short time the blasts of trumpets and roll of drums and clashing of cymbals told trot and cap'n bill that the blue bands had assembled before the palace.,-199.74995470046997,56
8555-284449-0001,Then they all marched out a little way into the fields and found that the army of pinkies had already formed and was advancing steadily toward them.,-56.58903217315674,31
8555-284449-0002,At the head of the pinkies were ghip ghisizzle and button bright who had the parrot on his shoulder and they were supported by captain coralie and captain tintint and rosalie the witch.,-261.8962688446045,47
8555-284449-0003,When the blueskins saw ghip ghisizzle they raised another great shout for he was the favorite of the soldiers and very popular with all the people.,-138.61235904693604,34
8555-284449-0004,Since last thursday i ghip ghisizzle have been the lawful boolooroo of the blue country but now that you are conquered by queen trot i suppose i am conquered too and you have no boolooroo at all.,-284.09748125076294,54
8555-284449-0005,When he finished she said cheerfully.,-23.082578659057617,10
8555-284449-0006,Don't worry sizzle dear it'll all come right pretty soon.,-71.08274269104004,18
8555-284449-0007,Now then let's enter the city an enjoy the grand feast that's being cooked i'm nearly starved myself for this conquerin kingdoms is hard work.,-134.2076816558838,36
8555-284449-0008,Then she gave rosalie back her magic ring thanking the kind witch for all she had done for them.,-101.16405391693115,25
8555-284449-0009,You are mate replied the sailor.,-37.849599838256836,9
8555-284449-0010,It will be such a satisfaction.,-15.673871040344238,9
8555-284449-0011,The guards had a terrible struggle with the goat which was loose in the room and still wanted to fight but finally they subdued the animal and then they took the boolooroo out of the frame he was tied in and brought both him and the goat before queen trot who awaited them in the throne room of the palace.,-170.47136735916138,67
8555-284449-0012,I'll gladly do that promised the new boolooroo and i'll feed the honorable goat all the shavings and leather and tin cans he can eat besides the grass.,-192.86204481124878,41
8555-284449-0013,Scuse me said trot i neglected to tell you that you're not the boolooroo any more.,-131.99961853027344,26
8555-284449-0014,The former boolooroo groaned.,-62.19457292556763,10
8555-284449-0015,I'll not be wicked any more sighed the old boolooroo i'll reform.,-103.15225124359131,22
8555-284449-0016,As a private citizen i shall be a model of deportment because it would be dangerous to be otherwise.,-78.95285224914551,24
8555-284449-0017,When first they entered the throne room they tried to be as haughty and scornful as ever but the blues who were assembled there all laughed at them and jeered them for there was not a single person in all the blue country who loved the princesses the least little bit.,-148.50702047348022,60
8555-284449-0018,So ghip ghisizzle ordered the captain to take a file of soldiers and escort the raving beauties to their new home.,-156.28211164474487,31
8555-284449-0019,That evening trot gave a grand ball in the palace to which the most important of the pinkies and the blueskins were invited.,-91.17112016677856,29
8555-284449-0020,The combined bands of both the countries played the music and a fine supper was served.,-35.63026142120361,19
8555-292519-0000,Brighter than early dawn's most brilliant dye are blown clear bands of color through the sky that swirl and sweep and meet to break and foam like rainbow veils upon a bubble's dome.,-178.71526622772217,43
8555-292519-0001,Guided by you how we might stroll towards death our only music one another's breath through gardens intimate with hollyhocks where silent poppies burn between the rocks by pools where birches bend to confidants above green waters scummed with lily plants.,-384.1907591819763,61
8555-292519-0002,Venice.,-9.66423511505127,4
8555-292519-0003,In a sunset glowing of crimson and gold she lies the glory of the world a beached king's galley whose sails are furled who is hung with tapestries rich and old.,-168.02493906021118,40
8555-292519-0004,The pity that we must come and go.,-23.263429164886475,11
