sentence id,ref sentence,PLL score,nr. of tokens
6829-68769-0024,Old will is a fine fellow but poor and helpless since missus rogers had her accident.,-111.47700500488281,18
6829-68769-0025,Then rogers wouldn't do anything but lead her around and wait upon her and the place went to rack and ruin.,-107.71234130859375,23
6829-68769-0026,He spoke simply but paced up and down the narrow cell in front of them.,-57.21175765991211,15
6829-68769-0027,Whose name did you sign to the check asked kenneth.,-64.5225830078125,13
6829-68769-0028,He is supposed to sign all the checks of the concern.,-48.095252990722656,11
6829-68769-0029,It's a stock company and rich.,-34.42510986328125,7
6829-68769-0030,I was bookkeeper so it was easy to get a blank check and forge the signature.,-72.17066955566406,17
6829-68769-0031,As regards my robbing the company i'll say that i saved them a heavy loss one day.,-95.97200012207031,18
6829-68769-0032,I discovered and put out a fire that would have destroyed the whole plant but marshall never even thanked me.,-96.51100158691406,21
6829-68769-0033,It was better for him to think the girl unfeeling than to know the truth.,-64.52977752685547,17
6829-68769-0034,I'm going to see mister marshall said kenneth and discover what i can do to assist you thank you sir.,-102.60147094726562,25
6829-68769-0035,It won't be much but i'm grateful to find a friend.,-51.19556427001953,13
6829-68769-0036,They left him then for the jailer arrived to unlock the door and escort them to the office.,-79.29615783691406,19
6829-68769-0037,I've seen lots of that kind in my day.,-34.16891098022461,10
6829-68769-0038,And it ruins a man's disposition.,-33.98471450805664,7
6829-68769-0039,He looked up rather ungraciously but motioned them to be seated.,-53.540931701660156,14
6829-68769-0040,Some girl has been here twice to interview my men and i have refused to admit her.,-80.15834045410156,17
6829-68769-0041,I'm not electioneering just now.,-29.28070831298828,7
6829-68769-0042,Oh well sir what about him.,-37.984161376953125,6
6829-68769-0043,And he deserves a term in state's prison.,-39.66650390625,9
6829-68769-0044,It has cost me twice sixty dollars in annoyance.,-53.043617248535156,9
6829-68769-0045,I'll pay all the costs besides.,-34.77226638793945,7
6829-68769-0046,You're foolish why should you do all this.,-39.606285095214844,9
6829-68769-0047,I have my own reasons mister marshall.,-41.64748001098633,9
6829-68769-0048,Give me a check for a hundred and fifty and i'll turn over to you the forged check and quash further proceedings.,-99.36597442626953,24
6829-68769-0049,He detested the grasping disposition that would endeavor to take advantage of his evident desire to help young gates.,-105.47550964355469,20
6829-68769-0050,Beth uneasy at his silence nudged him.,-56.04597473144531,9
6829-68769-0051,There was a grim smile of amusement on his shrewd face.,-42.02008819580078,12
6829-68769-0052,He might have had that forged check for the face of it if he'd been sharp.,-80.40351104736328,17
6829-68769-0053,And to think we can save all that misery and despair by the payment of a hundred and fifty dollars.,-74.27775573730469,20
6829-68771-0000,So to the surprise of the democratic committee and all his friends mister hopkins announced that he would oppose forbes's aggressive campaign with an equal aggressiveness and spend as many dollars in doing so as might be necessary.,-204.77520751953125,43
6829-68771-0001,One of mister hopkins's first tasks after calling his faithful henchmen around him was to make a careful canvass of the voters of his district to see what was still to be accomplished.,-154.5235137939453,39
6829-68771-0002,The weak kneed contingency must be strengthened and fortified and a couple of hundred votes in one way or another secured from the opposition.,-121.2589340209961,25
6829-68771-0003,The democratic committee figured out a way to do this.,-42.184513092041016,10
6829-68771-0004,Under ordinary conditions reynolds was sure to be elected but the committee proposed to sacrifice him in order to elect hopkins.,-114.80955505371094,24
6829-68771-0005,The only thing necessary was to fix seth reynolds and this hopkins arranged personally.,-113.94577026367188,18
6829-68771-0006,And this was why kenneth and beth discovered him conversing with the young woman in the buggy.,-86.84561157226562,21
6829-68771-0007,The description she gave of the coming reception to the woman's political league was so humorous and diverting that they were both laughing heartily over the thing when the young people passed them and thus mister hopkins failed to notice who the occupants of the other vehicle were.,-243.40707397460938,53
6829-68771-0008,These women were flattered by the attention of the young lady and had promised to assist in electing mister forbes.,-100.665283203125,23
6829-68771-0009,Louise hoped for excellent results from this organization and wished the entertainment to be so effective in winning their good will that they would work earnestly for the cause in which they were enlisted.,-147.3731689453125,36
6829-68771-0010,The fairview band was engaged to discourse as much harmony as it could produce and the resources of the great house were taxed to entertain the guests.,-139.35153198242188,28
6829-68771-0011,Tables were spread on the lawn and a dainty but substantial repast was to be served.,-80.41527557373047,20
6829-68771-0012,This was the first occasion within a generation when such an entertainment had been given at elmhurst and the only one within the memory of man where the neighbors and country people had been invited guests.,-154.75143432617188,38
6829-68771-0013,The attendance was unexpectedly large and the girls were delighted foreseeing great success for their fete.,-88.82653045654297,18
6829-68771-0014,We ought to have more attendants beth said louise approaching her cousin.,-94.57095336914062,14
6829-68771-0015,Won't you run into the house and see if martha can't spare one or two more maids.,-94.64177703857422,22
6829-68771-0016,She was very fond of the young ladies whom she had known when aunt jane was the mistress here and beth was her especial favorite.,-117.21586608886719,29
6829-68771-0017,The housekeeper led the way and beth followed.,-51.66647720336914,10
6829-68771-0018,For a moment beth stood staring while the new maid regarded her with composure and a slight smile upon her beautiful face.,-104.49943542480469,23
6829-68771-0019,She was dressed in the regulation costume of the maids at elmhurst a plain black gown with white apron and cap.,-104.46659851074219,25
6829-68771-0020,Then she gave a little laugh and replied no miss beth i'm elizabeth parsons.,-98.70063018798828,18
6829-68771-0021,But it can't be protested the girl.,-41.34101104736328,8
6829-68771-0022,I attend to the household mending you know and care for the linen.,-72.1014404296875,14
6829-68771-0023,You speak like an educated person said beth wonderingly where is your home.,-93.48042297363281,15
6829-68771-0024,For the first time the maid seemed a little confused and her gaze wandered from the face of her visitor.,-75.4693603515625,20
6829-68771-0025,She sat down in a rocking chair and clasping her hands in her lap rocked slowly back and forth i'm sorry said beth.,-106.23970031738281,26
6829-68771-0026,Eliza parsons shook her head.,-37.76726531982422,7
6829-68771-0027,They they excite me in some way and i i can't bear them you must excuse me.,-90.08293151855469,19
6829-68771-0028,She even seemed mildly amused at the attention she attracted.,-40.629600524902344,10
6829-68771-0029,Beth was a beautiful girl the handsomest of the three cousins by far yet eliza surpassed her in natural charm and seemed well aware of the fact.,-148.1353759765625,31
6829-68771-0030,Her manner was neither independent nor assertive but rather one of well bred composure and calm reliance.,-78.1893081665039,18
6829-68771-0031,Her eyes wandered to the maid's hands.,-30.464859008789062,8
6829-68771-0032,However her features and form might repress any evidence of nervousness these hands told a different story.,-102.96223449707031,19
6829-68771-0033,She rose quickly to her feet with an impetuous gesture that made her visitor catch her breath.,-63.129905700683594,19
6829-68771-0034,I wish i knew myself she cried fiercely.,-48.021080017089844,8
6829-68771-0035,Will you leave me alone in my own room or must i go away to escape you.,-67.09891510009766,17
6829-68771-0036,Eliza closed the door behind her with a decided slam and a key clicked in the lock.,-65.88430786132812,18
6930-75918-0000,Concord returned to its place amidst the tents.,-43.33926773071289,10
6930-75918-0001,The english forwarded to the french baskets of flowers of which they had made a plentiful provision to greet the arrival of the young princess the french in return invited the english to a supper which was to be given the next day.,-190.96319580078125,43
6930-75918-0002,Congratulations were poured in upon the princess everywhere during her journey.,-63.36103057861328,11
6930-75918-0003,From the respect paid her on all sides she seemed like a queen and from the adoration with which she was treated by two or three she appeared an object of worship the queen mother gave the french the most affectionate reception france was her native country and she had suffered too much unhappiness in england for england to have made her forget france.,-272.8912048339844,71
6930-75918-0004,She taught her daughter then by her own affection for it that love for a country where they had both been hospitably received and where a brilliant future opened before them.,-137.01124572753906,32
6930-75918-0005,The count had thrown himself back on his seat leaning his shoulders against the partition of the tent and remained thus his face buried in his hands with heaving chest and restless limbs.,-142.87692260742188,34
6930-75918-0006,This has indeed been a harassing day continued the young man his eyes fixed upon his friend.,-90.73860168457031,17
6930-75918-0007,You will be frank with me i always am.,-42.71715545654297,9
6930-75918-0008,Can you imagine why buckingham has been so violent i suspect.,-75.29923248291016,12
6930-75918-0009,It is you who are mistaken raoul i have read his distress in his eyes in his every gesture and action the whole day.,-128.93687438964844,25
6930-75918-0010,I can perceive love clearly enough.,-33.864593505859375,6
6930-75918-0011,I am convinced of what i say said the count.,-54.28427505493164,10
6930-75918-0012,It is annoyance then.,-28.66350555419922,4
6930-75918-0013,In those very terms i even added more.,-56.12628936767578,8
6930-75918-0014,But continued raoul not interrupted by this movement of his friend heaven be praised the french who are pronounced to be thoughtless and indiscreet reckless even are capable of bringing a calm and sound judgment to bear on matters of such high importance.,-230.3875732421875,46
6930-75918-0015,Thus it is that the honor of three is saved our country's our master's and our own.,-87.5128173828125,19
6930-75918-0016,Yes i need repose many things have agitated me to day both in mind and body when you return to morrow i shall no longer be the same man.,-141.99830627441406,31
6930-75918-0017,But in this friendly pressure raoul could detect the nervous agitation of a great internal conflict.,-99.10342407226562,17
6930-75918-0018,The night was clear starlit and splendid the tempest had passed away and the sweet influences of the evening had restored life peace and security everywhere.,-124.36477661132812,28
6930-75918-0019,Upon the large square in front of the hotel the shadows of the tents intersected by the golden moonbeams formed as it were a huge mosaic of jet and yellow flagstones.,-151.36480712890625,35
6930-75918-0020,Bragelonne watched for some time the conduct of the two lovers listened to the loud and uncivil slumbers of manicamp who snored as imperiously as though he was wearing his blue and gold instead of his violet suit.,-220.52944946289062,46
6930-76324-0000,Goliath makes another discovery.,-32.93124771118164,5
6930-76324-0001,They were certainly no nearer the solution of their problem.,-42.51167297363281,10
6930-76324-0002,The poor little things cried cynthia think of them having been turned to the wall all these years.,-115.60078430175781,19
6930-76324-0003,Now what was the sense of it two innocent babies like that.,-67.087890625,12
6930-76324-0004,But joyce had not been listening all at once she put down her candle on the table and faced her companion.,-97.38533782958984,22
6930-76324-0005,The twin brother did something she didn't like and she turned his picture to the wall.,-71.39551544189453,17
6930-76324-0006,Hers happened to be in the same frame too but she evidently didn't care about that.,-73.0896987915039,18
6930-76324-0007,Now what have you to say cynthia sprague.,-61.31365203857422,10
6930-76324-0008,I thought we were stumped again when i first saw that picture but it's been of some use after all.,-85.97702026367188,22
6930-76324-0009,Do you suppose the miniature was a copy of the same thing.,-51.110225677490234,12
6930-76324-0010,What in the world is that queried joyce.,-57.14208221435547,10
6930-76324-0011,They worry me terribly and besides i'd like to see what this lovely furniture looks like without such quantities of dust all over it good scheme cyn.,-161.6671600341797,28
6930-76324-0012,We'll come in here this afternoon with old clothes on and have a regular house cleaning.,-73.45457458496094,17
6930-76324-0013,It can't hurt anything i'm sure for we won't disturb things at all.,-74.94991302490234,16
6930-76324-0014,This thought however did not enter the heads of the enthusiastic pair.,-52.44092559814453,12
6930-76324-0015,Smuggling the house cleaning paraphernalia into the cellar window unobserved that afternoon proved no easy task for cynthia had added a whisk broom and dust pan to the outfit.,-171.48611450195312,35
6930-76324-0016,The lure proved too much for him and he came sporting after it as friskily as a young kitten much to cynthia's delight when she caught sight of him.,-146.36546325683594,33
6930-76324-0017,Oh let him come along she urged i do love to see him about that old house.,-95.07896423339844,17
6930-76324-0018,He makes it sort of cozier.,-31.92079734802246,8
6930-76324-0019,Now let's dust the furniture and pictures.,-44.45023727416992,8
6930-76324-0020,Yet little as it was it had already made a vast difference in the aspect of the room.,-71.98284912109375,18
6930-76324-0021,Surface dust at least had been removed and the fine old furniture gave a hint of its real elegance and polish.,-113.8655014038086,22
6930-76324-0022,Then she suddenly remarked.,-24.178131103515625,4
6930-76324-0023,And my pocket money is getting low again and you haven't any left as usual.,-77.66203308105469,16
6930-76324-0024,They say illumination by candle light is the prettiest in the world.,-49.456233978271484,13
6930-76324-0025,Why it's goliath as usual they both cried peering in.,-84.8593521118164,13
6930-76324-0026,Isn't he the greatest for getting into odd corners.,-49.72205352783203,10
6930-76324-0027,Forgetting all their weariness they seized their candles and scurried through the house finding an occasional paper tucked away in some odd corner.,-126.77517700195312,27
6930-76324-0028,Well i'm convinced that the boarded up house mystery happened not earlier than april sixteenth eighteen sixty one and probably not much later.,-137.33932495117188,26
6930-81414-0000,No words were spoken no language was uttered save that of wailing and hissing and that somehow was indistinct as if it existed in fancy and not in reality.,-127.54104614257812,32
6930-81414-0001,I heard a noise behind i turned and saw kaffar his black eyes shining while in his hand he held a gleaming knife he lifted it above his head as if to strike but i had the strength of ten men and i hurled him from me.,-182.04237365722656,50
6930-81414-0002,Onward said a distant voice.,-41.467979431152344,6
6930-81414-0003,No sound broke the stillness of the night.,-28.780445098876953,9
6930-81414-0004,The story of its evil influence came back to me and in my bewildered condition i wondered whether there was not some truth in what had been said.,-111.3998031616211,29
6930-81414-0005,What was that.,-13.428153991699219,3
6930-81414-0006,What then a human hand large and shapely appeared distinctly on the surface of the pond.,-95.73831939697266,17
6930-81414-0007,Nothing more not even the wrist to which it might be attached.,-55.59294128417969,12
6930-81414-0008,It did not beckon or indeed move at all it was as still as the hand of death.,-75.24707794189453,19
6930-81414-0009,I awoke to consciousness fighting at first it seemed as if i was fighting with a phantom but gradually my opponent became more real to me it was kaffar.,-140.25924682617188,31
6930-81414-0010,A sound of voices a flash of light.,-35.67523193359375,8
6930-81414-0011,A feeling of freedom and i was awake where.,-55.657928466796875,9
6930-81414-0012,Said another voice which i recognized as voltaire's kaffar.,-83.46780395507812,13
6930-81414-0013,I had scarcely known what i had been saying or doing up to this time but as he spoke i looked at my hand.,-93.85354614257812,24
6930-81414-0014,In the light of the moon i saw a knife red with blood and my hand too was also discoloured.,-94.63973999023438,22
6930-81414-0015,I do not know i am dazed bewildered.,-46.3858757019043,10
6930-81414-0016,But that is kaffar's knife.,-44.613624572753906,8
6930-81414-0017,I know he had it this very evening.,-36.529052734375,8
6930-81414-0018,I remember saying have we been together.,-39.76401138305664,7
6930-81414-0019,Voltaire picked up something from the ground and looked at it.,-49.194480895996094,13
6930-81414-0020,I say you do know what this means and you must tell us.,-44.20539474487305,13
6930-81414-0021,A terrible thought flashed into my mind.,-24.834997177124023,7
6930-81414-0022,I had again been acting under the influence of this man's power.,-49.676612854003906,13
6930-81414-0023,Perchance too kaffar's death might serve him in good stead.,-77.7191162109375,14
6930-81414-0024,My tongue refused to articulate my power of speech left me.,-62.414920806884766,11
6930-81414-0025,My position was too terrible.,-26.81650161743164,5
6930-81414-0026,My overwrought nerves yielded at last.,-46.1828498840332,7
6930-81414-0027,For some time after that i remembered nothing distinctly.,-52.69420623779297,9
7021-79730-0000,The three modes of management.,-29.699913024902344,5
7021-79730-0001,To suppose that the object of this work is to aid in effecting such a substitution as that is entirely to mistake its nature and design.,-109.50135803222656,27
7021-79730-0002,By reason and affection.,-24.322219848632812,4
7021-79730-0003,As the chaise drives away mary stands bewildered and perplexed on the door step her mind in a tumult of excitement in which hatred of the doctor distrust and suspicion of her mother disappointment vexation and ill humor surge and swell among those delicate organizations on which the structure and development of the soul so closely depend doing perhaps an irreparable injury.,-343.697265625,68
7021-79730-0004,The mother as soon as the chaise is so far turned that mary can no longer watch the expression of her countenance goes away from the door with a smile of complacency and satisfaction upon her face at the ingenuity and success of her little artifice.,-205.06353759765625,52
7021-79730-0005,So you will be a good girl i know and not make any trouble but will stay at home contentedly won't you.,-102.98069763183594,24
7021-79730-0006,The mother in managing the case in this way relies partly on convincing the reason of the child and partly on an appeal to her affection.,-116.68032836914062,26
7021-79730-0007,If you should not be a good girl but should show signs of making us any trouble i shall have to send you out somewhere to the back part of the house until we are gone.,-146.197998046875,36
7021-79730-0008,But this last supposition is almost always unnecessary for if mary has been habitually managed on this principle she will not make any trouble.,-124.65159606933594,27
7021-79730-0009,It is indeed true that the importance of tact and skill in the training of the young and of cultivating their reason and securing their affection can not be overrated.,-117.2650146484375,31
7021-79740-0000,To such persons these indirect modes of training children in habits of subordination to their will or rather of yielding to their influence are specially useful.,-129.53634643554688,27
7021-79740-0001,Della had a young sister named maria and a cousin whose name was jane.,-69.35395812988281,17
7021-79740-0002,Now delia contrived to obtain a great influence and ascendency over the minds of the children by means of these dolls.,-94.63926696777344,24
7021-79740-0003,To give an idea of these conversations i will report one of them in full.,-61.29927062988281,15
7021-79740-0004,You have come andella andella was the name of jane's doll to make rosalie a visit.,-121.13877868652344,22
7021-79740-0005,I am very glad.,-14.965206146240234,4
7021-79740-0006,I expect you have been a very good girl andella since you were here last.,-74.77117156982422,16
7021-79740-0007,Then turning to jane she asked in a somewhat altered tone has she been a good girl jane.,-88.30317687988281,20
7021-79740-0008,For instance one day the children had been playing upon the piazza with blocks and other playthings and finally had gone into the house leaving all the things on the floor of the piazza instead of putting them away in their places as they ought to have done.,-165.5984649658203,53
7021-79740-0009,They were now playing with their dolls in the parlor.,-40.87113571166992,11
7021-79740-0010,Delia came to the parlor and with an air of great mystery beckoned the children aside and said to them in a whisper leave andella and rosalie here and don't say a word to them.,-177.38172912597656,42
7021-79740-0011,So saying she led the way on tiptoe followed by the children out of the room and round by a circuitous route to the piazza there.,-132.77621459960938,31
7021-79740-0012,Said she pointing to the playthings see.,-55.98015594482422,8
7021-79740-0013,Put these playthings all away quick and carefully and we will not let them know any thing about your leaving them out.,-109.951416015625,23
7021-79740-0014,And this method of treating the case was much more effectual in making them disposed to avoid committing a similar fault another time than any direct rebukes or expressions of displeasure addressed personally to them would have been.,-168.3603515625,40
7021-79759-0000,Nature of the effect produced by early impressions.,-39.82341384887695,8
7021-79759-0001,That is comparatively nothing.,-24.10065460205078,4
7021-79759-0002,They are chiefly formed from combinations of the impressions made in childhood.,-53.804931640625,12
7021-79759-0003,Vast importance and influence of this mental furnishing.,-52.350337982177734,10
7021-79759-0004,Without going to any such extreme as this we can easily see on reflection how vast an influence on the ideas and conceptions as well as on the principles of action in mature years must be exerted by the nature and character of the images which the period of infancy and childhood impresses upon the mind.,-215.84628295898438,57
7021-79759-0005,The pain produced by an act of hasty and angry violence to which a father subjects his son may soon pass away but the memory of it does not pass away with the pain.,-126.60993957519531,35
7021-85628-0000,But anders cared nothing about that.,-35.5164680480957,7
7021-85628-0001,He made a bow so deep that his back came near breaking and he was dumbfounded i can tell you when he saw it was nobody but anders.,-132.62025451660156,30
7021-85628-0002,He was such a big boy that he wore high boots and carried a jack knife.,-55.2843132019043,16
7021-85628-0003,Now this knife was a splendid one though half the blade was gone and the handle was a little cracked and anders knew that one is almost a man as soon as one has a jack knife.,-163.1152801513672,38
7021-85628-0004,Yes why not thought anders.,-46.55166244506836,6
7021-85628-0005,Seeing that i am so fine i may as well go and visit the king.,-61.35908889770508,15
7021-85628-0006,I am going to the court ball answered anders.,-64.21958923339844,10
7021-85628-0007,And she took anders hand and walked with him up the broad marble stairs where soldiers were posted at every third step and through the magnificent halls where courtiers in silk and velvet stood bowing wherever he went.,-175.38771057128906,41
7021-85628-0008,For like as not they must have thought him a prince when they saw his fine cap.,-80.47054290771484,17
7021-85628-0009,At the farther end of the largest hall a table was set with golden cups and golden plates in long rows.,-76.37446594238281,21
7021-85628-0010,On huge silver platters were pyramids of tarts and cakes and red wine sparkled in glittering decanters.,-106.04226684570312,24
7021-85628-0011,The princess sat down under a blue canopy with bouquets of roses and she let anders sit in a golden chair by her side.,-111.55781555175781,27
7021-85628-0012,But you must not eat with your cap on your head she said and was going to take it off.,-72.71793365478516,20
7021-85628-0013,The princess certainly was beautiful and he would have dearly liked to be kissed by her but the cap which his mother had made he would not give up on any condition.,-132.23228454589844,32
7021-85628-0014,He only shook his head.,-18.193485260009766,5
7021-85628-0015,Well but now said the princess and she filled his pockets with cakes and put her own heavy gold chain around his neck and bent down and kissed him.,-111.29437255859375,29
7021-85628-0016,That is a very fine cap you have he said.,-45.004981994628906,10
7021-85628-0017,So it is said anders.,-37.316261291503906,6
7021-85628-0018,And it is made of mother's best yarn and she knitted it herself and everybody wants to get it away from me.,-93.06185913085938,24
7021-85628-0019,With one jump anders got out of his chair.,-53.51787567138672,10
7021-85628-0020,He darted like an arrow through all the halls down all the stairs and across the yard.,-71.02444458007812,18
7021-85628-0021,He still held on to it with both hands as he rushed into his mother's cottage.,-58.17753219604492,17
7021-85628-0022,And all his brothers and sisters stood round and listened with their mouths open.,-46.30327606201172,14
7021-85628-0023,But when his big brother heard that he had refused to give his cap for a king's golden crown he said that anders was a stupid.,-125.28050994873047,28
7021-85628-0024,Anders face grew red.,-44.53116989135742,5
7021-85628-0025,But his mother hugged him close.,-26.870441436767578,6
7021-85628-0026,No my little son she said.,-35.33198547363281,6
7021-85628-0027,If you dressed in silk and gold from top to toe you could not look any nicer than in your little red cap.,-85.91109466552734,23
7127-75946-0000,At the conclusion of the banquet which was served at five o'clock the king entered his cabinet where his tailors were awaiting him for the purpose of trying on the celebrated costume representing spring which was the result of so much imagination and had cost so many efforts of thought to the designers and ornament workers of the court.,-236.74240112304688,62
7127-75946-0001,Ah very well.,-15.552047729492188,3
7127-75946-0002,Let him come in then said the king and as if colbert had been listening at the door for the purpose of keeping himself au courant with the conversation he entered as soon as the king had pronounced his name to the two courtiers.,-178.43247985839844,47
7127-75946-0003,Gentlemen to your posts whereupon saint aignan and villeroy took their leave.,-114.53174591064453,19
7127-75946-0004,Certainly sire but i must have money to do that what.,-71.17769622802734,12
7127-75946-0005,What do you mean inquired louis.,-43.960044860839844,7
7127-75946-0006,He has given them with too much grace not to have others still to give if they are required which is the case at the present moment.,-111.01356506347656,27
7127-75946-0007,It is necessary therefore that he should comply the king frowned.,-62.569549560546875,11
7127-75946-0008,Does your majesty then no longer believe the disloyal attempt.,-66.33722686767578,11
7127-75946-0009,Not at all you are on the contrary most agreeable to me.,-50.368621826171875,12
7127-75946-0010,Your majesty's plan then in this affair is.,-59.166893005371094,9
7127-75946-0011,You will take them from my private treasure.,-38.945518493652344,8
7127-75946-0012,The news circulated with the rapidity of lightning during its progress it kindled every variety of coquetry desire and wild ambition.,-123.21765899658203,25
7127-75946-0013,The king had completed his toilette by nine o'clock he appeared in an open carriage decorated with branches of trees and flowers.,-98.31321716308594,25
7127-75946-0014,The queens had taken their seats upon a magnificent dias or platform erected upon the borders of the lake in a theater of wonderful elegance of construction.,-123.52397918701172,28
7127-75946-0015,Suddenly for the purpose of restoring peace and order spring accompanied by his whole court made his appearance.,-94.9835433959961,18
7127-75946-0016,The seasons allies of spring followed him closely to form a quadrille which after many words of more or less flattering import was the commencement of the dance.,-159.59591674804688,30
7127-75946-0017,His legs the best shaped at court were displayed to great advantage in flesh colored silken hose of silk so fine and so transparent that it seemed almost like flesh itself.,-155.29714965820312,32
7127-75946-0018,There was something in his carriage which resembled the buoyant movements of an immortal and he did not dance so much as seem to soar along.,-113.36951446533203,27
7127-75946-0019,Yes it is suppressed.,-24.74734878540039,4
7127-75946-0020,Far from it sire your majesty having given no directions about it the musicians have retained it.,-104.76016998291016,18
7127-75946-0021,Yes sire and ready dressed for the ballet.,-59.048973083496094,9
7127-75946-0022,Sire he said your majesty's most devoted servant approaches to perform a service on this occasion with similar zeal that he has already shown on the field of battle.,-135.30514526367188,31
7127-75946-0023,The king seemed only pleased with every one present.,-49.4380989074707,9
7127-75946-0024,Monsieur was the only one who did not understand anything about the matter.,-45.30891799926758,16
7127-75946-0025,The ballet began the effect was more than beautiful.,-56.65727615356445,9
7127-75946-0026,When the music by its bursts of melody carried away these illustrious dancers when the simple untutored pantomime of that period only the more natural on account of the very indifferent acting of the august actors had reached its culminating point of triumph the theater shook with tumultuous applause.,-268.55712890625,54
7127-75946-0027,Disdainful of a success of which madame showed no acknowledgement he thought of nothing but boldly regaining the marked preference of the princess.,-144.73843383789062,27
7127-75946-0028,By degrees all his happiness all his brilliancy subsided into regret and uneasiness so that his limbs lost their power his arms hung heavily by his sides and his head drooped as though he was stupefied.,-170.03321838378906,45
7127-75946-0029,The king who had from this moment become in reality the principal dancer in the quadrille cast a look upon his vanquished rival.,-111.17195892333984,25
7127-75947-0000,Every one could observe his agitation and prostration a prostration which was indeed the more remarkable since people were not accustomed to see him with his arms hanging listlessly by his side his head bewildered and his eyes with all their bright intelligence bedimmed.,-207.72117614746094,50
7127-75947-0001,Upon this madame deigned to turn her eyes languishingly towards the comte observing.,-98.6572494506836,18
7127-75947-0002,Do you think so she replied with indifference.,-32.895484924316406,8
7127-75947-0003,Yes the character which your royal highness assumed is in perfect harmony with your own.,-80.1164321899414,16
7127-75947-0004,Explain yourself.,-14.256820678710938,3
7127-75947-0005,I allude to the goddess.,-28.73249053955078,6
7127-75947-0006,The princess inquired no.,-35.50016784667969,4
7127-75947-0007,She then rose humming the air to which she was presently going to dance.,-76.25054168701172,14
7127-75947-0008,The arrow pierced his heart and wounded him mortally.,-41.70765686035156,10
7127-75947-0009,A quarter of an hour afterwards he returned to the theater but it will be readily believed that it was only a powerful effort of reason over his great excitement that enabled him to go back or perhaps for love is thus strangely constituted he found it impossible even to remain much longer separated from the presence of one who had broken his heart.,-273.1087646484375,64
7127-75947-0010,When she perceived the young man she rose like a woman surprised in the midst of ideas she was desirous of concealing from herself.,-110.196044921875,27
7127-75947-0011,Remain i implore you the evening is most lovely.,-63.41571044921875,11
7127-75947-0012,Indeed ah.,-22.008506774902344,2
7127-75947-0013,I remember now and i congratulate myself do you love any one.,-74.7601318359375,12
7127-75947-0014,Forgive me i hardly know what i am saying a thousand times forgive me madame was right quite right this brutal exile has completely turned my brain.,-147.18748474121094,29
7127-75947-0015,There cannot be a doubt he received you kindly for in fact you returned without his permission.,-83.51158142089844,17
7127-75947-0016,Oh mademoiselle why have i not a devoted sister or a true friend such as yourself.,-81.10057830810547,19
7127-75947-0017,What already here they said to her.,-39.64049530029297,7
7127-75947-0018,I have been here this quarter of an hour replied la valliere.,-73.54936218261719,14
7127-75947-0019,Did not the dancing amuse you no.,-46.7747917175293,7
7127-75947-0020,No more than the dancing.,-27.59308624267578,5
7127-75947-0021,La valliere is quite a poetess said tonnay charente.,-94.52621459960938,16
7127-75947-0022,I am a woman and there are few like me whoever loves me flatters me whoever flatters me pleases me and whoever pleases well said montalais you do not finish.,-174.375244140625,36
7127-75947-0023,It is too difficult replied mademoiselle de tonnay charente laughing loudly.,-99.8022689819336,18
7127-75947-0024,Look yonder do you not see the moon slowly rising silvering the topmost branches of the chestnuts and the oaks.,-114.53152465820312,25
7127-75947-0025,Exquisite soft turf of the woods the happiness which your friendship confers upon me.,-86.5247802734375,17
7127-75947-0026,Well said mademoiselle de tonnay charente i also think a good deal but i take care.,-118.87732696533203,23
7127-75947-0027,To say nothing said montalais so that when mademoiselle de tonnay charente thinks athenais is the only one who knows it.,-159.80307006835938,32
7127-75947-0028,Quick quick then among the high reed grass said montalais stoop athenais you are so tall.,-147.58694458007812,22
7127-75947-0029,The young girls had indeed made themselves small indeed invisible.,-59.50116729736328,10
7127-75947-0030,She was here just now said the count.,-42.6875,8
7127-75947-0031,You are positive then.,-23.77330780029297,4
7127-75947-0032,Yes but perhaps i frightened her in what way.,-58.49851608276367,9
7127-75947-0033,How is it la valliere said mademoiselle de tonnay charente that the vicomte de bragelonne spoke of you as louise.,-171.23631286621094,35
7127-75947-0034,It seems the king will not consent to it.,-37.666114807128906,9
7127-75947-0035,Good gracious has the king any right to interfere in matters of that kind.,-59.55237579345703,14
7127-75947-0036,I give my consent.,-18.077301025390625,4
7127-75947-0037,Oh i am speaking seriously replied montalais and my opinion in this case is quite as good as the king's i suppose is it not louise.,-157.755126953125,30
7127-75947-0038,Let us run then said all three and gracefully lifting up the long skirts of their silk dresses they lightly ran across the open space between the lake and the thickest covert of the park.,-167.2385711669922,37
7127-75947-0039,In fact the sound of madame's and the queen's carriages could be heard in the distance upon the hard dry ground of the roads followed by the mounted cavaliers.,-126.79523468017578,34
7127-75947-0040,In this way the fete of the whole court was a fete also for the mysterious inhabitants of the forest for certainly the deer in the brake the pheasant on the branch the fox in its hole were all listening.,-200.89224243164062,44
7176-88083-0000,All about him was a tumult of bright and broken color scattered in broad splashes.,-80.7058334350586,16
7176-88083-0001,The merganser had a crested head of iridescent green black a broad collar of lustrous white black back black and white wings white belly sides finely pencilled in black and white and a breast of rich chestnut red streaked with black.,-223.3422393798828,51
7176-88083-0002,His feet were red his long narrow beak with its saw toothed edges and sharp hooked tip was bright red.,-101.37761688232422,23
7176-88083-0003,But here he was at a terrible disadvantage as compared with the owls hawks and eagles he had no rending claws.,-110.90253448486328,25
